study_programme_name,hogeschool,study_programme_type,study_programme_location,study_programme_language,study_programme_length,text
automotive,HAN University of Applied Sciences,B,Arnhem,Nederlands,4 jaar,elektromotoren autozaak runt facetten voertuigenbranche expertise EM-profiel A CM-profiel A EM-profiel A CM-profiel A Mbo vmbo-t overgangsbewijs track mbo Hbo/universiteit beproevingen inter basisvorming expertisegebieden voertuigenwereld aandrijftechniek voertuigtechniek antwoorden vervoer vervoer energiebesparing expertisegebieden Tuning Instructievideo boeken minuten instructievideo's uitleg verkennen Studentbegeleiding studentbegeleider studentbegeleider diehard technicus voertuigenwereld roer kennisopbouw expertise toekomstvisie expertisegebieden kei mede-studenten expertisegebied Automotive-werkgevers Automotive-studenten nieuws stagiair topreputatie Volkswagen stageplaats symposium Ready werkgebieden kickstart culturen specialiteiten verreik expertisegebied Infrastructure studiebanken Mastertrack autowereld nieuws branche booming mastertrack research track behoeften TU
elektrotechniek,HAN University of Applied Sciences,B,Arnhem,Nederlands,4 jaar,Elektriciteit windmolens aandrijven smartphones keukenapparatuur lasertechniek verband kick zomercursus aansluiting EM-profiel CM-profiel zomercursus havo-niveau aansluiting Zomercursus havisten zij-instromers opfriscursus zomer eindniveau EM-profiel CM-profiel Mbo Hbo/universiteit vermogenselektronica hoogspanning theorieën klasgenoten praktijkprojecten trek sprintje oriëntatie praktijkproject neus boeken werkplaatsen Berekeningen microcontroller Opwekken bronnen aandrijvingen voeding schakeling Voorbeeld elektriciteit elektriciteitsnet energievoorziening zonnepanelen verwarming warmtepomp productadvies ontwikkelproces signalen elektriciteit afstanden Elektriciteitsproductie Transmissie distributie Energieomzetters vermogenselektronica Besturingen besturingen verplaatsen autofabrikant Kofferafhandeling Raceboot zonnecellen productadvies ontwikkelproces bedrijfsprojecten Simulator trolleybus Simulator Activating projectgenoten multinational heleboel top overdracht symposium regelsystemen onderwijsblok regelsystemen Modelvorming Servo-regelingen signaalbewerking Onderzoeksprojecten energiesector onderzoekscentrum windenergie eindsprint ingenieurstitel finish inbreng accenten Onderneem eindstreep zicht Alliander onderzoeksgroep vermogenselektronica Simulator trolleybus TenneT Alliander adviesbureau alumninetwerk onderzoeksinstituten tracks track behoeften energiesector opgave energievoorziening mastertrack betrouwbaarder Draag autowereld nieuws branche booming mastertrack research
civiele techniek,HAN University of Applied Sciences,B,Arnhem,Nederlands,4 jaar,droogte E+M Cultuur E+M Cultuur Middenkaderfunctionaris Aanmelden Middenkaderfunctionaris aanmelding Hbo/wo wo-opleiding rug Instroomcoördinator wo-opleiding mbo-opleidingen Informeer Instroomcoördinator Twijfel Taalschakeltraject hoop beroepstaken mbo-4-diploma Dijk Bouworganisatie Wegenbouw kneepjes stadium mbo-4-opleiding belangstelling beroepstaak smaken accenten afstudeerjaar keuzevak Rivieren
chemie,HAN University of Applied Sciences,B,Nijmegen,"Nederlands, Engels",4 jaar,eierdozen bermgras vitamines vuilnis ontdekkingen havo-diploma N&G A decaan A verkort decaan verkort Koning college studieduurverkorting Hbo/wo wo-opleiding procedure deficiënt instroomcoördinator studieloopbaanbegeleiders seniorslb.atbc@han.nl cijferlijsten ingepland deficiënt overeenkomst ontvang mail rekenmachine papier toets rekenmachine surveillant naam webshop link herkansing compensatie toets resultaat restitutie examenkosten examens afspiegeling examens havoniveau uitzondering toets tweedehands havo-boeken link instituut aansluitprogramma vwo-niveau certificaten staatsexamens mail mbo-4 niveauvragen Aantonen taalvaardigheid B2-niveau voltijdopleiding beginselen aspirant taken ingrediënten kei stuur projectopdrachten chemicus bodemmonsters voedingsstoffen polymeerchemie chemicus kitten coatings plastics vezels expertise datatechnologie biobased innovations bio-nanotechnologie druk heleboel instituut informatietechnologie testtechnieken verzamelterm analysetechnieken strategieën master-track Kopopleiding Leraar leraar kopopleiding leraar lesbevoegdheid
bouwkunde,HAN University of Applied Sciences,B,Arnhem,Nederlands,4 jaar,super dromen havo-diploma decaan instroomcoördinator afspraak decaan instroomcoördinator afspraak Mbo Middenkader Bouwkunde Aanmelden Middenkader aanmelding overgang webpagina antwoord mbo-studenten Hbo/wo mbo Instroomcoördinator /wo-opleiding Instroomcoördinator Twijfel Taalschakeltraject hbo-bacheloropleiding strandtent rijtjeshuis behoeften plattegrond complexer bestemming herinrichting hotspot course woning Bouwkunde-opleiding bouwbedrijf advieskant architectenbureau mbo-4 utiliteitsgebouw super-duurzaam strandpaviljoen samenhang verduurzamen woonwijk kei bol stuur afstudeerrichtingen druk landen afstudeerjaar keuzevak verhalen Co-Create overheids bouwmaterialen maquettes montageplannen constructietekeningen berekeningen materiaal menskracht HAN-)opleidingen Bouwkunde Architectenregister
biologie en medisch laboratoriumonderzoek,HAN University of Applied Sciences,B,Nijmegen,Nederlands,4 jaar,afwijkingen ziektes tomaten gezonder labjas havo-diploma N&G A decaan A verkort decaan mbo-4-niveau verkort Koning college verkorting studieduur Middenkaderfunctionaris laboratoriumtechniek Middenkaderfunctionaris laboratoriumtechniek laboratoriumtechniek verkort Hbo/wo wo toelatingsexamen eindcijferlijst Twijfel vluchtelingstudenten vluchtelingen Bacteriën meester basics eiwitten diagnostiek reageerbuizen microscopen petrischalen kneepjes werelden levensbelang plant micro-organisme opties Plantenbiologie micro-organismen Biotechnologie Biotechnologie micro-organismen voorbeeld insulineproductie medicijn diabetes bacterie micro-organisme cosmetica voedsel Biotechnologie Plantenbiologie Plantenbiologie planten levensbelang planten voedsel kleding brandstof cel-mechanismen planten voedsel bodembacteriën gewassen effect plantenhormonen zaadontkieming plantengroei Plantenbiologie biomoleculen lichamen kanker gen celdeling kweekflessen beïnvloed brein Neuro-immunologie Neuro-immunologie onderzoeksgebied ziektes immuunsysteem brein immuunsysteem ziekteverwekkers gut-brain-axis voedsel brein resistentie ziektes neuro-immunologie draai diagnostiek ontdek Bio-nanotechnologie stukje kroon eindstreep zicht onderzoeksinstelling hoop ontdek ’ ’ onderzoeksinstelling ontdekken verhaal BML scholen biotechnologie wetenschap patiënt masterstudent wereldbevolking plantenrassen plantenziektes oogst teeltsystemen
bio-informatica,HAN University of Applied Sciences,B,Nijmegen,Nederlands,4 jaar,borstkankerbehandeling voedsel medicijn ziektes A Cultuur A decaan Cultuur A Cultuur A decaan achterstand Hbo/wo wo toelatingsexamen VoorlichtingsCentrum Opfriscursus procedure eindcijferlijst Twijfel vluchteling-studenten vluchtelingen afsluiter bier programmeer antwoorden algoritmes sequentieanalyse opzet softwaregebied kneepjes top-tools kneepjes bio-informatica eiwit-aanwezigheids-rapport leeswerk bronnen verbanden teksten stukken textmining moorden hitseries Oud-student DNA-onderzoek ontmaskeren wachttijd bio-informatici moordzaak zoektocht kankermedicijn proteïnekennis eiwitten kanker datamining kenner bio-informaticagebied schoolbanken voorgangers grenzen Droom taalkennis tijdje scholen puntjes i inricht Bio-informatica uitstapje webapplicaties Datamining eiwitten dna-moleculen Doorstudeermogelijkheden Applied HAN-masteropleiding bioinformatica ziekte kernvraag volksgezondheid Radboud datasets geheimen complexiteiten besmet biologie-bacil vervolgstap deurtje Radboud Kopopleiding Leraar leraar kopopleiding leraar lesbevoegdheid
werktuigbouwkunde,HAN University of Applied Sciences,B,Arnhem,Nederlands,4 jaar,lever EM-profiel A CM-profiel A opfriscursus eindniveau bagage Opfriscursus zomer EM-profiel A CM-profiel A Mbo Hbo/universiteit stukje constructieleer thermodynamica dóen windmolenproject tekentafel levensduur Constructieleer communiceert machinebouw Last but not machinebouw engineeringopleidingen warmtepompen leefklimaat leerteamcoach constructieproblemen waterstof machinebouw gemakken laswerkzaamheden CNC-technieken metingen toevlucht energy Health zorgtechnologie Health werkruimte scholen zorgtechnologie docentonderzoekers deur plat ondernemers kleinbedrijf symposium proeve bekwaamheid stukje accenten hbo-bacheloropleidingen keuzevak Machinebouw Ondernemen ondernemerschap doorstroomminor ontvang machinebouw mechanieken machinebouw delen stormvloedkering landbouwmachines windturbines zorgapparatuur fiets energiesysteem opslag zonne-energie hbo-diploma mastertracks
engineering systems,HAN University of Applied Sciences,M,Arnhem,Engels,1 jaar,Mastertrack mastertitel tracks Applied track Applied Reliable Applied Reliable
applied data science,HAN University of Applied Sciences,M,Arnhem,Engels,2 jaar,key behandeling bezettingsgraad hotel Applied specialisten behandeling afvalinzameling routes laptop Applied praktijkvraagstukken vraagstelling onderzoeksprojecten vraagstelling verantwoorden waarde-creatie Toepassen fasen onderzoeksmethode peers deep ontvang toepassen onderzoeks Onderzoeken kennisdomeinen Applied expertise scope toepassen fasen peers waardecreatie
molecular life sciences,HAN University of Applied Sciences,M,Nijmegen,Nederlands,2 jaar,Applied onderzoekservaring onderzoeksinstelling studiebelasting biochemie celbiologie strategieën projectmanagementvaardigheden R&D-projectstrategie vult bedrijfsstrategie houw literatuur strategieën Communicatievaardigheden effectiviteit
civiele techniek projectvoorbereiding en -realisatie,HAN University of Applied Sciences,AD,Arnhem,Nederlands,2 jaar,wegenbouw Associate varianten E+M Cultuur Projectvoorbereiding -realisatie mbo webpagina antwoord mbo-studenten hbo/wo wo Informeer Avond Twijfel Taalschakeltraject indicatie zoektocht Informeer samenwerkingsinitiatief salaris boosten startblokken -realisatie afwegen onderbouwen uitwerken beheerplan projectvoorbereiding -realisatie Projectvoorbereiding projectvoorbereiding aanpassingen verbeteringen transformatieprojecten contractmanagement infratechniek
constructeur werktuigbouwkunde,HAN University of Applied Sciences,AD,Arnhem,Nederlands,2 jaar,A A EM-profiel A CM-profiel A Opfriscursus zomer A A EM-profiel A CM-profiel A Mbo Hbo/universiteit verzoek basismodules hoofdfasemodules basismodules boost computermodellen vertaalslag
elektrotechniek/energietechniek,HAN University of Applied Sciences,AD,Arnhem,Nederlands,2 jaar,aandrijvingen vermogenselektronica elektriciteitsnetten verlichtingsinstallaties EM-profiel CM-profiel Zomercursus havisten Opfriscursus zomer EM-profiel CM-profiel Mbo Brochure toelatingsmogelijkheden versie Hbo/universiteit verzoek basismodules hoofdfasemodules deeltijdstudie boost hoofdfasemodule omvormers zonnepanelen windmolens besturingen regelingen
embedded systems engineering,HAN University of Applied Sciences,AD,Arnhem,Nederlands,2 jaar,EM-profiel CM-profiel Opfriscursus zomer EM-profiel CM-profiel Mbo Brochure toelatingsmogelijkheden versie Hbo/universiteit verzoek basismodules hoofdfasemodules bijscholen boost hoofdfasemodule
bouwtechnisch medewerker,HAN University of Applied Sciences,AD,Arnhem,Nederlands,2 jaar,uitvoerder projectmanager N&G mbo-4-niveau mbo webpagina antwoord mbo-studenten Hbo/wo wo-opleiding Informeer Avond Twijfel Taalschakeltraject bouwsector uitvoerder toewerken indicatie zoektocht werkgevers werknemers samenwerkingsinitiatief salaris nieuwbouw laagbouwprojecten nieuwbouwwoningen vervolg grond hoogte projectrealisatie pocket afwegen onderbouwen nieuwbouwwoning woning bouwkunde-projecten bouwprocesbeheersing
gebouwgebonden installatietechniek,HAN University of Applied Sciences,AD,Arnhem,Nederlands,2 jaar,comfort digitalisering óók vertaalslag N&G Academiebureau mbo-4-niveau mbo webpagina antwoord mbo-studenten Hbo/wo wo-opleiding + Informeer Avond Instroomcoördinator Twijfel Taalschakeltraject zoektocht werkgevers werknemers expertisecentrum zoektocht afspraak adviesgesprek deeltijdstudent hoop medewerking Installatietechniek adviesgesprek verwachtingen Gebouwgebonden schaven schetsontwerp redeneren communiceren basismodule afwegingen wet- stakeholders
automotive,HAN University of Applied Sciences,AD,Arnhem,Nederlands,2 jaar,hoofdrolspeler auto's EM-profiel CM-profiel EM-profiel CM-profiel Mbo Brochure toelatingsmogelijkheden versie vmbo-t overgangsbewijs track mbo Hbo/universiteit verzoek basismodule hoofdfasemodules Ad-opleiding basismodule basisvaardigheden wielophangingen wegligging luchtweerstand basismodules Storingen hulpapparatuur inbouwen aanpassen fijner schoner Vehicles uitleg doelgroepen
technische bedrijfskunde,HAN University of Applied Sciences,AD,Arnhem,Nederlands,2 jaar,EM-profiel CM-profiel A EM-profiel CM-profiel A Mbo Brochure toelatingsmogelijkheden versie Hbo/universiteit materie innovatieprojecten werkplekopdracht Inleiding Inleiding Werkplekopdracht Inleiding A materie pas. hoofdmodule diepgang solutions smart adviseren directie haalbaarheid
bouwkunde,HZ University of Applied Sciences,B,Middelburg,Nederlands,4 jaar,renoveren herbestemmen bouwwerken herbestemming erfgoed ogen molen bewoning uitvoerder nieuwbouwwijk ruimtes bedrijfsbezoeken proeverij huid bouwvak ogen vormgever gevel uitbreiding woning toparchitecten bouwstijlen vervolgstudie loopbaan architectenbureau werkvoorbereiding woning uitvoeringstechnieken bouwmanagement rapportagetechnieken bouwplaats uitvoerder aanraking beroepsrollen materiaaleigenschappen bouwpartijen Vergunningaanvragen Bouwbesluit geheimen onderzoeksstage HZ onderwijsinstelling HZ-aanbod vastgoed contractvorm exploitatie projectteam bouwfysica kust bouwmaterialen stadion bedrijfsbezoeken opties hbo-master Academie Bouwkunst
chemie,HZ University of Applied Sciences,B,Middelburg,"Nederlands, Engels",4 jaar,samenstelling molecuul kunststoffen vermoeden grondwater researcher zorgen toetsvragen plaatsen aanvang verzoek Selectie basisprogramma studieroutes Applied uitkomst onderzoeksgroepen onderzoeksprojecten mastertraject
civiele techniek,HZ University of Applied Sciences,B,Middelburg,"Nederlands, Engels",4 jaar,sluisproject dijken overstromingen dieren rivieren verwachting wereldbevolking deltagebied rivieren samenkomen kustverdediging deltagebieden stormvloedkering kracht storm aanleg sluizen tunnels eilanden deltagebied werkterrein Oosterscheldekering wereldwonderen bouwwerk minuten kade hydrologie begrip circulariteit recreëren bouwwerken belasten binnenland luchthavens constructietechniek geotechniek watermanagement milieutechniek kust overstromingen dijk dijken eilanden kustlijn zand verplaatsen projectmanager handel verantwoordelijkheden onderzoeksgroepen HZ HZ-opleiding HZ-aanbod infrastructuren kustuitdagingen watermanagement HZ Werkgevers Civil
engineering,HZ University of Applied Sciences,B,Middelburg,"Nederlands, Engels",4 jaar,zorgen boten zonne-energie plastic oceaan steentje probleemoplosser afval talen procestechniek uitleg talen procestechniek uitleg basisvaardigheden bèta-kennis HZ Offshore windmolenparken brandstoffen waterstof Productontwerp liefhebbers productontwerp verbeteringen
hbo-ict,HZ University of Applied Sciences,B,Middelburg,"Nederlands, Engels",4 jaar,serie Tikkie whatsappen connected voorwerpen internet bewakingscamera bericht smartphone persoon tuin algoritme straat systeembeheer softwareoplossing cloudoplossing verzamel sectoren skill sprints bijstuurt wetenschap geschiedenis fundamenten object game programmeerkennis ontwikkelen basisschool software-applicaties webapplicaties Unity basisfuncties routes migraties beroepenveld ICT-oplossing sprints focust creation ICT-vraagstuk ondernemerschap cloud computing datavisualisatie hoeveelheid studieroutes
logistics engineering,HZ University of Applied Sciences,B,Vlissingen,"Nederlands, Engels",4 jaar,bezorger telefoon deur sneakers trucks magazijnen evenementen werkgevers evenementen veranderprocessen exportmanagement distributie productieplanning managementvaardigheden leidinggevende bestuur studievereniging Volvofabriek luchtmacht HZ HZ-aanbod afstudeerrichtingen beladen wachtlijsten verkort benchmark
maritiem officier,HZ University of Applied Sciences,B,Vlissingen,Nederlands,4 jaar,zeeman vrouw reisvoorbereiding machinekamer lading communicatieapparatuur bemanning schoenen noodsituaties alleskunner scheepswerktuigkundige navigator meteoroloog brandweerman eerstehulpverlener baankansen salaris officier wal beladen brandbestrijding overlevingstechnieken beladen brandbestrijding overlevingstechnieken zeeschip ervaringen stuurman onderzoeksopdracht cruiseschip tanker lading
technische bedrijfskunde,HZ University of Applied Sciences,B,Middelburg,Engels,4 jaar,milieuvriendelijker vlak duizendpoot sectoren inkoop distributie probleemoplosser moeite productiemiddelen projectmanager klasgenoten procesverbetering kwaliteitsmanagement klasgenoten procesverbetering kwaliteitsmanagement beroepenveld windmolenparken kust prijs verpakkingsmateriaal afbreekbaar plastic verbeterprojecten consultancy efficiëntie bedrijfswaarden verbetervoorstel afstudeerscriptie schoenenfabrikant winst efficiëntie schoenen onderzoeksuniversiteit pre-masterprogramma
watermanagement,HZ University of Applied Sciences,B,Middelburg,"Nederlands, Engels",4 jaar,overstromingen zeespiegelstijging droogte overbevissing vervuiling soep bui hitte wereldbevolking deltagebieden rivieren samenkomen zeespiegel wereldbevolking delta verwachting percentage Watermanagers bedenken watersysteem steentje ecosystemen waterveiligheid N&G studieroutes N&T N&G Ecotechnologie HZ-aanbod beroepenveld HZ-bachelordiploma HZ Doorstuderen studiecoach
river delta development (joint degree),HZ University of Applied Sciences,M,"Middelburg, Velp, Rotterdam",Nederlands,2 jaar,vormgeven delta's eeuw Rivierdelta's miljoenen ecosystemen voedselproductie zeespiegelstijging overbevolking druk Overstromingen bodemdaling verzilting grondwater visionairs ecologie facilitator stakeholders deltasystemen deltagebieden gemeenschappen beleidsmakers oever partijen risico's waterpeilstijgingen behoeften bewoners boeren joint kustgebied riviersystemen begrip deltagebieden adviesbureaus overheidsinstanties NGO's stadsplanner metropool waterkant landbouw delta riviersystemen kwalificatie kopie cijferlijst CROHO CROHO Zeemanagement aanmelding toelatingscommissie selectieprocedure Studentenbureau ontvang bevestiging studiefinanciering aanmeldingsprocedure criteria orde woorden rivierdelta ogen vermogen zelfreflectie capaciteit ​​facilitator rivierdelta elevatorpitch case rivierdelta spreekvaardigheid introductie maand maand lectoren delta ervaringen deltasysteem deltasector leerplan kick-off HZ kick-off introductie deltasysteem HZ coaching reflectie evaluatieweek assessments relatie delta geheel deltasysteem totaal eindfase
built environment,HZ University of Applied Sciences,AD,Roosendaal,Nederlands,2 jaar,woonomgeving woorden inricht woningnood lever lesprogramma dát groepje waterafvoer presentaties beroepsrichtingen hoek BE-Designer BE-Engineer BE-Manager visie bouwfasen initiëren bedrijfsbezoek Bodem Analysis Wet Constructieleer Materialisatie LEV-week specificatie bouwfasen bedrijfsbezoek Bodem LEV-week aannemers gemeenten architectenbureaus trimester totaal specificatie bouwfasen beurzen studiereis infra aanbesteden inbreiding trimester trimester bouwfasen initiëren Wet Aanbesteden geld Begroten herontwikkeling appartementencomplex actieonderzoek trimester bouwfasen beheren Vastgoedontwikkeling hulpconstructies Stabiliteit Beheren Bouworganisatie herontwikkeling appartementencomplex trimester actieonderzoek Trimester beroepsproducten terugkomdagen academie studiereis opstap maat Applied opties Applied Applied
energietransitie engineer,HZ University of Applied Sciences,AD,Roosendaal,Nederlands,2 jaar,consumenten insteek autofabriek zorginstelling speeltoestel beperking gedachten installatiebedrijf beroepsrichtingen speeltoestel beperking circuits netwerktheorie statica dynamica sterkteleer meettechniek constructieleer opstap maat Applied opties HZ
technische bedrijfskunde,HZ University of Applied Sciences,AD,Roosendaal,Nederlands,2 jaar,resultaat verbetermogelijkheden instructie stukje uitkomsten beroepsrichtingen hoek Kennislijn sterktes zwaktes bedreigingen verspillingen tentamen bedrijfsanalyse balans Projectonderwijs sterke-zwakte-analyse swot bedreigingen verspillingen reflecteren kader LinkedIn Kennislijn accounting stakeholders omzet verandermanagement PowerBi Projectonderwijs afstudeerplaats -opdracht brief verbeteringen opstap maat Applied opties Applied HZ Applied
biologie en medisch laboratoriumonderzoek,Hogeschool Inholland,B,Amsterdam,Nederlands,4 jaar,ziektes vaccins DNA-niveau vaccin vormen kanker bloedwaarden behandeling ziekte sporen wetenschap achtergronden uren state-of-the-art vertraging A A mbo-4 Studieopbouw celfysiologie genetica immunologie microbiologie Indeling keuzemomenten Biotechnologie Biotechnologie of biotechnologie Biotechnologie laboratoriummedewerker basisniveau onderzoeksplan gaten materie nood Biotechnologie basischemie celbiologie reacties effect cel weefsel rapportagetechnieken laboratoriumprofessional labdagen labjournaal vertraging Biotechnologie instituut genexpressie bacterie weefsels monsters patiënt detectietechnieken bioinformatica-tools Diagnostiek honoursprogramma diagnostiek patiëntmateriaal Artsen behandelplan diagnoses hematologie microbiologie kwaliteitsmanagement validatie wetenschap genezing ziektes bioresearch diversiteit genezing weefsels niveaus eiwit datasets verbanden onderzoeksgroepen oncologie neurologie instituut keuzevrijheid onderwijscluster bioinformaticus diagnostiek patiëntmateriaal Artsen behandelplan diagnoses hematologie microbiologie kwaliteitsmanagement validatie wetenschap genezing ziektes bioresearch diversiteit genezing weefsels niveaus eiwit datasets verbanden onderzoeksgroepen oncologie neurologie instituut onderzoeksgroep werkbesprekingen eindgesprek resultaat analyselabs organismen tests opzet virussen vormen kanker aandoeningen genezing bestrijding ziekten aandoeningen loopbaan wetenschappen
bouwkunde,Hogeschool Inholland,B,"Alkmaar, Haarlem",Nederlands,4 jaar,daaromheen planeet nagedacht duurzaamheidseisen opstaan dromen leerweg leer ruimtelijk-functioneel zin berekenen Uitvoeringsorganisatie kostenplanning bouwmethodiek bouwplaatsinrichting uitvoeringswerkzaamheden Kenmerken uitgangspunt behoren ‘ bouwkunde leefmilieu bouwers betekenissen bril potentie hergebruiken herbestemmen naam lijnen praktijkgerichtheid vervolgopleiding TU integratie information Modeling BIM-engineer BIM-coördinator digitalisering bouwsector cluster vragenstukken twins digitalisering Kennisdeling Bouwbedrijf Uitvoeringsorganisatie KOB-certificaat bestanddeel uren casussen deskundige praktijkkennis bouwprojecten studiereizen practicumopdrachten fundament bouwfysica schooljaar beroepsrollen architectenbureau constructeur aannemer/werkvoorbereider bouwsector bouwprojecten spectaculairst bouwplaats partijen bouwprojecten geheel offerte Oefen coördineren projectuitvoering vraagbaak bouwplaats zelfstandigheid utiliteitsbouw woonfunctie kader bouwfysica bouwbesluit uitvoeringsorganisatie herbestemmen BIM-coördinatie klimaatinstallaties energieconcepten internationalisering uitvoeringsorganisatie constructiebureau verantwoordelijkheden stageplaatsen architectenbureaus horizon stageavontuur bouwkundigen bouwtechnieken collega's cultuur gang key uitvoeringsorganisatie KOB-traject aannemingsvakdiploma studiereis studiereis verleden bouwbedrijf proeve bekwaamheid Bouwkunde bouwprojecten architectenbureau kostenramingen projectleider Stroom masterstudie Academie
chemie,Hogeschool Inholland,B,Amsterdam,Nederlands,4 jaar,gifdeeltjes afvalwater vervuilingen gebruiksvoorwerpen polymeren sporen wetenschap achtergronden uren state-of-the-art life science-opleidingen vertraging A A wegwijs Indeling keuzemomenten life science-opleidingen vertraging analisten polymeren inhoudsstoffen instituut keuzevrijheid onderzoeksorganisatie werkbesprekingen Studievormen roostering lesvormen onderzoeks derdejaarsstage plekken life science-opleidingen basisniveau onderzoeksplan gaten materie nood basischemie celbiologie reacties effect cel weefsel rapportagetechnieken laboratoriumprofessional praktijkdagen labjournaal titrimetrie control-advies structuren complexer elektrochemie batterij honoursprogramma gang brandstoffen alternatieven polymeren bronnen inhoudsstoffen interacties samples samples biomoleculen gang brandstoffen alternatieven polymeren bronnen inhoudsstoffen interacties samples samples biomoleculen eindgesprek resultaat chemicus plekken energieopslag kunststoffen zonnecellen loopbaan leraar kopopleiding
civiele techniek,Hogeschool Inholland,B,Alkmaar,Nederlands,4 jaar,sluizen deur treinreis asfalt rails dijken sluizen gemalen zeespiegel mbo-4 deficientie deficientie Studieopbouw randvoorwaarden uren hersens ingenieursbureaus overheden luister gastsprekers loop Volg 3D jachthaven bouwrijp woonwijk zeesluis Zuidasdok Inleiding wegenbouw staal landmeten VCA beton Internationalisering helm hesje offerte digitaal beantwoord bouwplaats Wegenbouw rapportagetechniek Wegontwerp hydrologie ordening verkeersbouw aankunt derdejaarsstage kantoor constructiebureau avontuur stageplaatsen proeve bekwaamheid springplank
elektrotechniek,Hogeschool Inholland,B,Alkmaar,Nederlands,4 jaar,smartphone muziek e-mailen merendeel wagenpark zorgbehoevenden windmolens Mbo-4 Studieopbouw inbreng lesaanbod koppeling Studievormen luister gastsprekers projectopdrachten coaching-sessies Twijfel studiejaren kwesties appliances automatiseringsvraagstuk afstandsbediening netwerktheorie vermogen themablokken elektrotechnologie stageperiode databank vacatures stagebedrijven Stage-activiteiten access-control microcontroller robotarm softwareontwikkeling sensor grids energieopslagsystemen stagebegeleider besturingstechniek power sensoren beeldherkenning sorteermachine grid buurt batterij afsluiting bevindingen verslag alleskunner verstand facetten visie vervolgopleidingen doorstroomminor vervolgopleiding
informatica,Hogeschool Inholland,B,Haarlem,Nederlands,4 jaar,ers tijdperk mobieltjes bestaan tal ICT-sector invoering ICT-toepassingen Studieopbouw expertises cloud ICT-sector vaandel behulpzaamheid fases kernfase afstudeerfase kernfase taken kernfase selectie studiebegeleider afsluiting ICT-product ICT-praktijk onderwijsactiviteiten onderwijsvormen lezingen creatie ICT-gebied softwareontwikkeling basisvaardigheden Inleiding Linux Applicatiebouw webapplicaties API-programmering back-end sociaal-ethische deskresearch orde studiepunt Webapplicatie Ondernemerschap Generatie IT-professional afstudeerfase landschap berichten cyberbeveiliging aanvalsmogelijkheden cybercriminelen generatie datawetenschappers wicked afstudeertraject ontwikkeltraject acceptatie smartphones landschap applicatieontwikkeling platforms server springplank softwareontwikkeling cloud pre-)masteropleidingen IT voorbeeld
luchtvaarttechnologie,Hogeschool Inholland,B,Delft,Nederlands,4 jaar,rondje strepen hemel ruimtereis ruimtevaarttechnologie lichtgewicht auto-ontwerpen stoep luchtvaarttechnologen Luchtvaarttechnologie vliegtuigen vliegtuigonderdelen deficientie deficientie deficientie deficientie Studieopbouw Luchtvaarttechnologie vliegtuigen vliegtuigonderdelen beroepsgroepen luchtvaart autoindustrie hypermodern pand doorstromen Bedenken luchtvaartindustrie composietenlaboratorium simulator basisvakken uren schrijf scripties themaprojecten luchtvaartechnologie Oefen testprogramma oefen luchtvaarttechnologie luchtvaarttechnologie vliegtuig collega's cultuur talenkennis buitenlandstage persoonlijkheid specialisatiefase gasturbines vestigingen resultaat afstudeerscriptie vervolgstudie Luchtvaarttechnologie tal werkgevers ontwikkelaars lichtgewicht luchtvaart kennisinstelling buren schakeljaar
ruimtelijke ontwikkeling,Hogeschool Inholland,B,Haarlem,Nederlands,4 jaar,woonwijken bedrijventerreinen pijlers leegstaand stuk woonblok koffietent hoek plekken kantoren kerken woningnood verbeter Mbo-4 Studieopbouw pijlers kijk bouwmanagement fases exploitatie rand duinen samenwerkingen bouwmanagement karakter Studievormen Reserveer uren projectopdrachten link praktijksituaties deskundige studiereis studiereizen uitgangspunten ordening exploitatieplan bouwwerk gebiedsontwikkeling projectontwikkeling nieuwbouw uitgebreider bouwteam toekomstbestendigheid momenten discipline oriëntatie vastgoedvoorraad verantwoordelijkheden Bewijs adviesbureau belegger projectontwikkelaar woningcorporatie stage-mogelijkheden ticket draai beroepenveld proeve bekwaamheid uitgangspunten ordening exploitatieplan bouwwerk bouwsector
technische bedrijfskunde,Hogeschool Inholland,B,Alkmaar,Nederlands,4 jaar,afdelingen productieafdelingen verkoop distributie financiën personeelszaken A C A C Studieopbouw draad bedrijfsopdrachten Opbouwschema bedrijfsbezoeken Productontwerp ergonomie Omgevingsanalyse Ondernemen aanraking rapport tentamen bedrijfsbezoeken Productontwerp Omgevingsanalyse bedrijfseconomie Managementvaardigheden ( s ) Managementvaardigheden gedeelte verantwoordelijkheid bescherming Innoveren Ondernemen ondernemingsplan specialiseren loopbaan Bestuurskunde
technische informatica,Hogeschool Inholland,B,Alkmaar,Nederlands,4 jaar,snoeit röntgenapparaat chirurg hartoperatie voltijdopleiding koppelen slim botsingen peren vogelvlucht computersystemen oplossingsgericht fasen specialisatiefase horizon morgens collegezaal hoorcollege werkcollege Aantonen tentamens presentaties ICT-werkveld robotauto robotica uitlezen domotica accenten computersysteem robotauto database algebra lift liftdeur lift deur logica lift logica woorden liftsysteem weerstanden transformatoren schakelaars lamp tanden aandragen algebra grafentheorie wiskundekennis C moeder programmeertaal oefenen geheimen Microcontrollers afstandsbediening magnetron microcontrollers computerchips magnetron ping microcontrollers Operating besturingssysteem operating ontrafel geheimen besturingssystemen oogstrobot computervision camera camera oogstrobot Linux besturingssysteem system pad leerzame linksom rechtsom collegastudenten naam naam vervolgstudies hbo-studie
