study_programme_name,hogeschool,study_programme_type,study_programme_location,study_programme_language,study_programme_length,text
robotics systems engineering,Saxion,M,Enschede,Engels,1.5 jaar,"gloednieuw changers robotica! robotsystemen autonome industriÃ«le methodologie state art starten, stroom wo?"
master of urban and area development (joint degree),Saxion,M,Utrecht,Nederlands,2 jaar,"Urban Area (MUAD) (deeltijd-)masteropleiding, Utrecht Saxion. verzorgen Deelnemers MUAD gemeenten, provincies, woningcorporaties, projectontwikkelaars, ontwikkelende bouwers, advies-, ingenieurs- architectenbureaus, financiÃ«le zelfstandigen. MUAD benadert transformatieprocessen stedelijk wo-opleiding; wo-opleiding. Werkervaring; beroepsprofiel. Intakegesprek; Masteropleiding, intakegesprek. waarborgen Urban Area allround gebieds- duurzaamheidsregisseurs senior proces- gebiedsmanagers. gerenommeerde lectoren, (gast)docenten meebrengen. aspecten, waardecreatie, bestuurlijke kaders regelgeving, (energie)techniek, procesmanagement, gedreven leiderschap. Bovendien leiderschapsvaardigheden, onderzoekscompetenties onderhandelingsvaardigheden. diepgaande benadering stadsontwikkeling veelbelovende carriÃ¨re gebiedsregisseur Urban Area (MUAD); Urban Area (MUAD) masterclasses, terug, circulariteit, leefbaarheid, mobiliteit. vaardigheidstrainingen Ã³f praktijkproject. Agenda Toekomstbestendig Leerteam (start); mastermodule leerteamleren herkenbaar Keuzemodule: gebiedsniveau Keuzemodule: Bovenstaande keuzemodulen elkaar; Keuzemodule: Keuzemodule: Gebiedsontwikkeling Bovenstaande keuzemodulen elkaar; Masterproef Leerteam (toetsing, studiepunten); masterproef. masterproef zelf, onderzoeksprogrammaâ€™s deelnemende HU Saxion. leerteamleren herkenbaar veranderingsprocessen -programma's overzien, contexten. veranderingsprojecten. onderhandelingen gepaard introduceren gebieds- belangen behartigen coÃ¶rdineren."
innovative textile development,Saxion,M,Enschede,Engels,1.5 jaar,"Innovative Textile textielinnovatie Science-diploma. breedste woord: kleding. Nederland West-Europa. springplank textielmarkt. overgangscursus textiel, harte solliciteren. productontwerp, dergelijke uitstek textielindustrie cross-overs 1,5 masterscriptie, Sustainable Functional Textiles. cursus, cursusinhoud. kwartalen vervult kwartalen optreedt. expertteam, opdrachtgever, tutor, textieldocent projectdocent. CloseProject â€‹Zakelijke handel, ondernemerschap, CloseProject prototyping projectwerk. CloseProject Ontwerpcompetenties conceptualisering projectwerk. CloseProject â€‹Technische prototyping verantwoordelijkheid. onderzoeksmethodologieÃ«n, format. Onderzoeksontwerp; Literatuuronderzoek; Onderzoeksmethodologie; Onderzoeksperspectief; Co-creatie; Innovative Textile mede-gecreÃ«erd textielindustrie. vertelden bedrijfsmodellen textielcontext. Teijin Aramid BV, Vlisco Netherlands BV, DyeCoo Textile B.V., SPG Prints Group MODINT, branchevereniging mode-, interieur-, tapijt- textielindustrie, geholpen lancering master: Zaki Adda, Training Coordinator Vlisco; Co-creatie essentieel. overleven Monica LÃ³pez Lorenzo, New Teijin; co-creÃ«ren. Jef Wintermans, Managing Director Economic Technical MODINT; textielindustriÃ«le sectoren, (crossovers), anderzijds. â€‹â€‹de doelstellingen topsectoren, name High Tech Materials (HTSM) year thesis e.g. externally within Saxionâ€™s group Sustainable Functional Textiles. find placement thesis within our extensive network. either Netherlands abroad, line preferences."
ict: software engineering,Saxion,M,Deventer,Engels,1 jaar,"softwarespecialist softwaregerelateerde aanpakken. disruptieve technologieÃ«n selectieprocedure afgewezen. toelating, bezitten: Science-diploma (bijv. HBO-ICT, Science); objectgeoriÃ«nteerd parallel computing, computernetwerken, datastructuren, softwareontwikkelingsprocessen -tools onderzoeksmethodologie; elementaire precalculus, waarschijnlijkheid bekwaamheid Engels TOEFL 550 IELTS (niet Nederland). IT-systemen. hoogwaardige specialisatieproject lezingen workshops. schaalbare zelflerende creÃ«ren Vakken; SluitenSoftware (19 systemen: robuuste hoogste Gedistribueerde systemen: gedistribueerde geaccepteerde ontwerppatronen. programmeerconcepten: Verfijn softwareontwerpvaardigheden programmeerparadigma's modernste softwareontwerpfilosofie SluitenDataOps specialisatieproject (keuzevak, Fundamentals Science: learning-project. bewerkingen: Bereik betrouwbare, reproduceerbare (her)trainen learning-systemen. Advanced Learning: rijk convolutionele recurrente transfer SluitenOpen (keuzevak, specialisatieproject SluitenAfstudeerproject (12"
engineering,Saxion,AD,Enschede,Nederlands,2 jaar,"TechnologieÃ«n toeneemt. technici. specialisten, operatie. 2024? degree, erken uit; professionaliteit problemen, takeholders belanghebbenden Ad modulair opgebouwd. voorkeursroute, beroepsproduct, (EC). Ad-diploma EC Standaard opleidingsduur behaalde ECâ€™s disciplines: Werktuigbouwkunde; Elektrotechniek; Automatisering; sturing (team)resultaten. Vernieuwing onderwijsprogramma; 2024-2025 vernieuwd. intensivering wiskundeonderwijs, robotisering PLC Ã©n toepassingsgericht Ad wiskundebasis; 2D-evenwicht puntmassa; 3D Solidworks; Realiseer elektronica; C++; mondelinge DifferentiÃ«ren integreren; werken; PLCâ€™s procesbesturing; wrijving; materiaaleigenschappen metalen productie. 2D-beweging puntmassa; Proces- productieoptimalisatie; actuatoren; Methodisch engineers; Realiseer autonoom systeem; BeÃ¯nvloeding materiaaleigenschappen; Drive English technical professionals; uitvoerbaarheid; materialen; teamresultaten."
software development,Saxion,AD,"Enschede, Deventer",Engels,2 jaar,"hÃ©Ã©l school, kantoortuin, 124 aard. programmeren! tweetallen. AD team, meeloopstages AD beetje! intensief: kantooromgeving. (programmeer)opdrachten. â€˜jaarâ€™ kosten. les, coachen, verwijzen bronnen. productieve â€˜bedrijfscultuurâ€™, voelt. Studiebelasting; 20% Theorie; 75% Praktijk- groepsopdrachten; 5% Studieloopbaanbegeleiding; VerbergenVakken Python programming; Static web; SQL databases; Object-oriented programming; Dynamic web; UX Algorithms structures; Android programming; teams; Low-level programming; Client-side web; Source. Inmiddels niveau! afrond. vulling verkrijg meeloopstages (waar meedraait bedrijven) VerbergenVakken Protocols parsers; DevOps; Technical Internship Internship Free Free (portfolio)."
bouwkunde,Saxion,AD,Enschede,Nederlands,2 jaar,"bouwgerelateerde extraâ€™s Ad BIM (her)ontwerpen pijler 2,5 bachelortitel verkrijg BIM-gebied medestudent. knelpunten adviezen verbetering. ICT-middelen afgerond. kwartiel gedeelte Studieprogramma; bouwinformatiemanagement. BIM (her)ontwerpen bouwprocessen. thema's; Bouwtechniek; Procesoptimalisatie; bouwinformatiemodellen (BIM); Inleiding Bouwkunde; mondelinge detailleren; hoofddraagconstructies; BIM-omgeving; bouwketen; bedrijfsprocessen; Energiebewust (her)ontwerpen woningbouw; Materialiseren hoofddraagconstructies; Milieubewust (ver)bouwen; onderzoeken; Funderen bouwwerken; Identificeren professionaliseren omgeving; bevorderen bouwkwaliteit bewaken; Energiebewust (her)ontwerpen utiliteitsbouw; gebouwen; engineeren. bouwprojecten; benadert ICT-toepassingen; informatiesysteem, BIM."
biologie en medisch laboratoriumonderzoek,Hogeschool Utrecht,B,Utrecht,Nederlands,4 jaar,"leukemie, allergie dementie? DNA- eiwittechnieken afwijkingen verklaren? vaccin griep, ebola COVID epidemie voorkomen? proefdieren verwerk opleveren? nieuwsgierig? (Life Sciences, BML) (Life Sciences) Ã©n laboratoria. voeding. bekwaamt laboratoriumtechnieken rapporteert. samen, (Life Sciences) ziekte. lesperiodes negen twaalf praktijklessen. onderzoeksvraag. lesperiode metabole ziekte, infectieziekte, tumorbiologie hart- vaatziekte. niveaus: moleculair, cellulair multicellulair (weefsels organismen). vaardigheidsonderwijs projectonderwijs, onderzoeksopdracht tweetallen instituten vallen: Human Health Research, Laboratory Animal-Free Innovation, Food Health Innovations, Circular Chemistry Healthy Circular keuzecursussen HU, landelijk vaststaande onderwijspakketten (minoren). cursuspakket (premaster). UMC Utrecht, RIVM Nederlands Kankerinstituut, farmaceutisch Utrecht onderzoekswerkveld transitie proefdiervrij? Veranderkunde Dierproef(vrije) Welzijn."
built environment,Hogeschool Utrecht,B,Utrecht,Nederlands,4 jaar,"barsten voegen. om? energiegebruik klimaat? Kortom: absolute noodzaak. denkers Built Environment over. buurten 'slimme gebouw' groen? stedenbouw, ordening? Built Environment Built Environment (alle profielen, C&M enkel mÃ©t wiskunde)-, natuur. energiezuinige isolatie? vermijd gezondheidsproblemen ventilatie? sloopafval leven? waterberging stad? Ã©Ã©n breed; (woon)gebouw maten getallen stimuleer creativiteit! gave teams; gave Stadsontwikkeling, aanspreekt. Toffe professionaliseren zelfverzekerd kunst solliciteren. Nederland onderwerpen: Mobiliteit; Energietransitie; Data; Gezondheidstechniek; Produceren; Compacte Leefomgeving. vlak. optrekt. gezelligheid. Ã©Ã©n lesblok verdiept. Stedenbouw, Circulariteit Virtueel juist. Entrepreneurship. HU onderwijsinstellingen. uitgeleerd? Ã©Ã©n HU Architecture, Urbanism Building Stedenbouw Academie Bouwkunst. vervolgstudie. vervolgstudies Geografie Planologie, Building Urban Architecture. hbo-masters Academie Bouwkunst, Urban Area (MUAD) Next HU"
chemie,Hogeschool Utrecht,B,Utrecht,Nederlands,4 jaar,"deeltjes? state-of-the-art-apparatuur? geÃ¯nteresseerd duurzaamheid? jou; lesweek techniek-diploma overstappen? studievertraging atomen moleculen, analysemethoden syntheses. basiscursussen, alcohol destilleren wijn pijnstillers reacties, analyse- scheidingsmethoden. veiligheidsregels milieu. honderden gerenommeerde RIVM TNO. Analytical specialistische bovendien Nederland universiteiten, biijvoorbeeld Utrecht (UU), Nijmegen (Radboud) Amsterdam (UvA VU). stroom premastertraject. HU. Driven (MDDB) HU overbrengen dataprofessionals dataoplossingen evidence-based besluitvorming. afstudeertitel (master's degree)."
chemische technologie,Hogeschool Utrecht,B,Utrecht,Nederlands,4 jaar,"grondstoffen? scheikunde? invoeren industrie? lab? efficiÃ«nter milieuvriendelijker massaâ€™s: milliliters liters kiloâ€™s tonnen! Waternet, Heineken Friesland Campina. drinkwater inricht. inneemt, ontwikkelen: schoon geneesmiddelen voeding, bier vaccinproductie asfalt. mlo- Procestechniek-diploma procestechnologie. laboratoria. bedienen eraan rekenen. verduurzaam procestechnologie filtratie- destillatie- apparatuur, reactiekinetiek reageren elkaar?) stroming vloeistoffen warmte. laboratoria. praktijkervaring. (semester) Nederland procesindustrie. doorrekent. reactortechnologie economisch haalbare HU, Eindhoven, Delft Twente. premastertraject"
communication and multimedia design,Hogeschool Utrecht,B,Utrecht,Nederlands,4 jaar,"Video's Youtube, billboards straat handige smartphone... honderden (digitale) ontwerpers. durf Communication Multimedia (CMD). kaders, CMDâ€™er Communication Multimedia CMD kennismaakt CMD'er. CMD'er oriÃ«nteren ontplooien keuzeprofiel. identiteit CMD breidt Ã©n proberen CMD oriÃ«ntatie media- communicatieorganisatie. designbureau communicatieafdeling (non)profitorganisatie. specialisaren Branding, Immersive Human Centered afstudeert, 'vrije ruimte' Communication Multimedia nodig: driven (Hogeschool Utrecht), (Universiteit Utrecht), (Hogeschool Amsterdam)."
elektrotechniek,Hogeschool Utrecht,B,Utrecht,Nederlands,4 jaar,"staan? denkvermogen, bouwer? (Elektrotechniek) Ã©Ã©n schakelingen, tests creaties. lesperiode beroepspraktijk: Gaming, Maakindustrie, Zorgtechnologie Energietechnologie. netwerktheorie, industriÃ«le modelleren/simuleren onderzoeksvaardigheden, communiceren. advies. labs. industriÃ«le vakinhoudelijke Nederland, deeltjesversneller CERN Zwitserland. Gaaf toch!? beroepspraktijk, (Questprojecten) transportbedrijf, energieproducent, gebouwontwikkelaar voedselindustrie. teamwerk studieprogramma. procesautomatisering domotica. afstudeerzitting verdedigt. (Elektrotechniek)? Next Utrecht TU Delft."
hbo-ict,Hogeschool Utrecht,B,Utrecht,Nederlands,4 jaar,"voedselverspilling cybercrime tegengaan beveiliging, knuffelrobot kleuters luchten: ICT-specialist. Ã©chte ICT-oplossingen HBO-ICT ICT-richtingen Intelligence, IT Cloud, agile SCRUM-methode, ICT-oplossingen. uitdagender. docent/coach. knuffelrobot kinderen, afvalbak voedselverspilling teams, jij. indruk ICT-keuzerichting studierichting. HU ICT-diploma zak, Utrecht"
technische bedrijfskunde,Hogeschool Utrecht,B,Utrecht,Nederlands,4 jaar,"problemen? (TBK) kan: manage Douwe Egberts NS. mooier efficiÃ«nter, Ã©n duurzamer? belangrijkere kleding? 3D-printen? klimaatneutraal beschrijven uitbrengt toffe is: alleen, ICT-oplossingen enorm bedrijfskundigen, salaris. B), prototype, leid reflecteren Quest-projecten. oppakt. voorkomt weggegooid. Lees ziet. engineer, bekijkt. beschrijft, concurrenten wetten Klimaatakkoord) financiÃ«n eruitzien, verlopen. totaalplaatje kruip doorlopen: beslissen grootte voorraad bepalen, hout metaal inkopen kaart. beslag? sneller? Ondertussen kostprijs gaten, sales sales sales productverbeteringen betekenen prijs Ã©n onderhandelt. kopen. maintenance maintenance draaien, slijtage efficiÃ«nter onderhoudt. trap bloedonderzoek Saltro PostNL pakketkluizen. app. eigenaar doelgroep. Spaans, blockchain. verdiepen? Bijt eruitziet. HU, projectmanager Quest-opdrachten; projectmanager verbinden. projectmanager duurzaamheidsplan Ahold, ProRail VolkerWessels. Quest-projecten gave organisaties: gemeentes 3D-printer brace patiÃ«nten prototype. lichamelijke geestelijke handicap Kortom: adviseur; Quest-projecten Ã©n afstudeerstage; carriÃ¨re: afstudeerscriptie verbetertraject ontwerptraject. informatiemanagement businessmanagement. schakelsemester Next Engineering; Management; Informatics;"
werktuigbouwkunde,Hogeschool Utrecht,B,Utrecht,Nederlands,4 jaar,"3D-printer print idee. huid afgeeft, e-bikes stoomturbine energiecentrale. zelf, heuse bijzonders creÃ«ren. aangedreven koelmachine drone bezorgt. zijn! beweging. voorop hypermoderne bijzonders demonsteren basisstof voorbij! statica, sterkteleer ontwerpmethodieken. theorieÃ«n toe, werkplaats! hijskraan, ballonprik-machine mens-aangedreven afkoeler. -vaardigheden. sterkteleer materiaaleigenschappen. sterkte stijfheid Nederland. uitzoeken thema's. (duurzame) constructieve Built Environment bedrijfsopdrachten. aangebroken. zover verdiepen, slot, Nederland Werktuigbouwkunde? Utrecht: Mainenance Asset Management; Next Engineering; Maintenance Asset"
human-centered artificial intelligence,Hogeschool Utrecht,M,Utrecht,Nederlands,1 jaar,"(AI) ChatGPT studiehulp kortste wijzen, gezichtsherkenning festival redt AI ernstige diagnosticeren. klimaat, werkgelegenheid. toegepast, AI (o.a. datascience, learning) AI (denk ethiek, privacy, uitlegbaarheid AI-wetgeving). uitdiept AI-technieken sociaalmaatschappelijke duiken? onderwijssysteem ICT, bachelordiploma, programmeerervaring bereidheid aarzel melden. Ã©Ã©n ontwikkelcyclus: AI-modellen. sociale, learning-cyclus: (ML): data-extractie, data-preparatie, trainen, ethiek, bias waardegericht uitlegbaarheid transparantie AI-systemen, privacy. passen, learning-cyclus bod: deployment exploratiefase learning-modellen geÃ¯ntegreerd bedrijfssystemen. learning-structuur pipelines, continue- uitkomsten ML-model potentiÃ«le AI"
master of urban and area development (joint degree),Hogeschool Utrecht,M,Utrecht,Nederlands,2 jaar,"vernieuwing gebieds-ontwikkeling? Urban Area (MUAD) veranderprocessen Urban Area masterclasses gebiedsontwikkeling procesmatige agendavorming, ontsluiting verwerking analyse. praktijkproject masterproef. seniorniveau. Urban Area (MUAD) masterclasses terug. circulariteit, leefbaarheid, mobiliteit. vaardigheidstrainingen praktijkproject. Agenda Stad: praktijkproject Toekomstbestendig beheren: waardecreatie mastermodule uitvoerig geÃ¯ntegreerd Gebiedsontwikkeling Masterproef masterproef. masterproef onderzoeksprogrammaâ€™s deelnemende HU Saxion. leerteamleren herkenbaar"
next level engineering,Hogeschool Utrecht,M,Utrecht,Engels,1 jaar,"bachelorstudent Next (MNLE) match! MNLE uitrusten systeem- dataperspectief technologieÃ«n methodologieÃ«n bedden impact. leerteams. MNLE studiebelasting 40 ronden, noodzakelijk bijhouden. teams, doel: gemotiveerd slagen test, motivatieopdracht aanmeldingsprocedure. procedure noodzakelijk verzekeren toegevoegd. beoordeeld. leerteam. A: Systemen; leidende prototyping, modellering toegerust engineeringprojecten systeemvisie vereisen. toepassingsgebieden U: ervaart Ã©Ã©n bootcampweek opdracht; industriÃ«le study grootschalig systeem; modellering simulatie. tracks. B: Data; tegenwoordig engineeringprojecten? digitaler datagedrevener wordt? transformeert informatie, benaderingen behandelt traditionele supervised thema's, B toepassingsgebieden Jij: bootcamp tastbare creÃ«ren science-benadering; casestudy datagestuurde engineeringbenadering klas; verrijk dataperspectief; specialisatieproject ingaat gebied, vision, Edge AI Things Natural Language Processing. C: Verandering; C verschil, significante systeemverbetering. (technologische) contextbewustzijn, zelfbewustzijn, competentie zichzelf gemeenschappen (holistische) C toepassingsgebieden B heroverweegt werd benaderd, systeemgrenzen ervan, speelde; rijke complexiteitsmodellen verkennen; cyclus, startpunt spin-off B opvolgt; gedetailleerd projectvoorstel D onderzoeksgroep voorstel â€˜eenâ€™ projectvoorstel, geselecteerd verscheidenheid benaderingen interveniÃ«ren. C ingrediÃ«nten werken). D: Impact; gepland C Change. ingebed back-to-school-dagen expertworkshops voorbeelden. lead, feedbacksessies Change."
bouwmanagement,Hogeschool Utrecht,AD,Utrecht,Nederlands,2 jaar,"gerealiseerd? 3D-modellen sturen? BIM-modelleur kunt? Bouwmanagement. woningbouwproject inricht gevarieerde BIM-modelleur 3D-modellen Ã©n Bouwmanagement. Ad Bouwmanagement prÃ©. BIM-modelleur 3D-modellen Revit Naviswork. Lees rolbeschrijvingen BIM-modelleur blauwe knop hieronder. onmisbaar toepassen, probleemoplossend methodisch handelen. initiÃ«ren sturen, specificeren, 3D-tekenen/modelleren. laptop 3D-tekeningen, bouwplannen. A; B; I; bouwproces, regelgeving, materialisering gebouwconstructies. BIM; Revit. BIM. II; bouwproces, regelgeving, materialisering gebouwconstructies. Beroepsproducten; woningbouwproject BIM-model. Uitvoeringsplanning, werkvoorbereiding schemaâ€™s, werkplannen controles. C; D; BIM Vervolg; Autodesk Revit. bouwplan BIM-model. Constructie; draagconstructies Werkvoorbereiding; bouwvoorbereiding, werkplannen BIM-modellen. Bouwfysica; Energiehuishouding warmteverlies ventilatiebalans. Beroepsproducten; woningbouwproject BIM-model. Uitvoeringsplanning, werkvoorbereiding schemaâ€™s, werkplannen controles. BIM-Modelleur; stagebedrijven architectenbureaus ingenieursbureaus bouwbedrijven BIM-afdeling BIM-modellen. Beroepsproducten; uitgewerkt BIM-model definitief ontwerpniveau Werkvoorbereider; stagebedrijven bouwbedrijven woningbouwcorporaties. Beroepsproducten; werkplannen, planningen rapportages werkvoorbereiding. Ad Bouwmanagement doorstuderen! jarige Built Environment. 2,5 Built Environment; Built Environment."
digitale techniek & media,Hogeschool Utrecht,AD,Utrecht,Nederlands,2 jaar,"video's evenementen livestreamen podcast crossmediale producties Augmented- Reality? TV, demand- streaming. voorbereiden, registreren, distribueren uitzendingen televisie- radiostations, Ad pre. broadcasting, Production, leerteam, ontdekt. leerteambegeleider vervolgstudie. video- audiocontent registreren, publiceren internet, TV radio; methodieken werkmethode; extended virtuele VR leertaken. branche. opleveren beroepsproduct, podcast, bedrijfsvideo explainer video. innovatielab van: beeldtaal, Adobe pakketten, AI VR. meercamera HU. visualiseert (denk verkiezingsuitslagen 3D-systeem grafisch live-uitzending weergeeft) remote production-omgeving. eruit? leertaak: leertaak eruit? belangrijk? inspirerende opbouwt tonen. Leerwerkbijeenkomsten: werkvormen stukjes werksessies dus! Broadcastlab: broadcastlab audio camerawerk, belichting, storytelling etc. Innovatielab: innovatielab beeldtaal Adobe pakketten. Production, Mixed A.I. aantrekkelijk coaching: deelproducten Leerteamleren: leerteam Touchpoints: Touchpoints hoever leeruitkomsten. zicht studievoortgang opdrachten: school, momenten leerteamleren opgestelde behaalt. Ad Communication Multimedia (CMD)."
engineering,Hogeschool Utrecht,AD,Utrecht,Nederlands,2 jaar,"dichterbij. innovaties? leidt? 'ja', projectmanager. georiÃ«nteerd IndustriÃ«le (smart industry). Ad prÃ©. masterclasses, leerteam, ontdekt. studiecoach vervolgstudie. toepassen, leidinggeven. constructieleer; energieopwekking; en; toepassen, opdrachtgever? Ad doorstuderen! aanverwante bacheloropleiding,"
software development,Hogeschool Utrecht,AD,Amersfoort,Nederlands,2 jaar,"(web)applicaties. klein. Development. duale HBO-ICT Utrecht. Ad oriÃ«ntatie-, ontwikkel- afstudeerfase. terugkerende User Experience (UX), Agile/Scrum gefaseerde thematische gesimuleerde basisconcepten, imperatief (programma's opgesteld worden); georiÃ«nteerd (programma's samenwerkende objecten. creÃ«er datastructuur methodes); testen; Agile/Scrum; UX. Gastsprekers expertise, development. geplande onderwijsactiviteiten, leerteambijeenkomsten subsystemen bestaat, backend REST-api database. requirementsanalyses usability tests. Agile/Scrum bewaken ontwikkelstraat. Ad (web)applicaties. project- leerteam. werken: object-oriented DevOps; Agile. creÃ«ert validaties afnemen interviews valideer Ad HBO-ICT."
river delta development (joint degree),Van Hall Larenstein University of Applied Sciences,M,Leeuwarden,Engels,2 jaar,"Do play crucial role shaping deltas future? keen find one centuryâ€™s most pressing challenges? Then you! deltas home millions people several different ecosystems, they essential global food production economic activity. These areas under pressure, because climate change, rise sea levels overpopulation. Floods, subsidence salinisation groundwater just some face, why need visionaries who build bridges between ecology, society. Bring technological practice. prepares role 'facilitator change', who makes use advances so people nature harmony developing ideas listen involve them sustainable, long-term receive broad support. Collaborate Living Labs. combine theoretical way function assignments 'Living Labs', real locations areas where local communities, companies policy makers. example, how do climate-resistant riverbank Grevelingenmeer everyone happy support? look technological possibilities, costs risk rises level, needs both residents farmers. Study places Netherlands. unique joint institutes higher special water: HZ University Applied (coastal area), Hall Larenstein University Applied (river systems) Rotterdam University Applied (urban water). Studying these locations increase understanding different types area network within field. After completed studies, international organizations, consultancy firms, government agencies NGOs. Whether choose career urban planner city built near sustainable agriculture fertile researcher healthy world oyster. living labs. tasks areas so so simple often possible. Fundamental interventions needed. why Living up; testing grounds practice universities applied tasks. master's programme, participate Living centres professorships universities applied involved. location, field, multidisciplinary issues. order qualify participation applicants should bachelorâ€™s equivalent qualification recognised university applied sciences) accredited academic institution discipline related (certified copy official transcript academic records). Students (Dutch) Bachelorâ€™s degrees welcome anyway: CROHO 34074. CROHO 34332. CROHO 39278. Civil CROHO 34279. Urban Regional CROHO 34282. Spatial CROHO 30038. International CROHO 34203. Coastal Marine CROHO 39204. CROHO 34226. Living Environment CROHO 34859. Built Environment CROHO 39280. It important good command English language. Read more requirements. registration. letter committee part selection procedure. HZ office inform this. letter both positively assessed, sent confirmation admission. use request any grants need. Letter select students several criteria. These should addressed (English) letter Â± 750 words: interest deltas goals programme; capacity self-reflection current capacity becoming facilitator demonstrate willingness change, innovation creativity processes. goals yourself background, interest deltas. expect give elevator pitch case. English, so assess proficiency English. two-year programme, address most pressing century. Such flooding, subsidence salinisation groundwater. learn lot delta, but assignments Living Labs. local communities, businesses policymakers. unique collaboration universities applied sciences, each its own expertise: HZ University Applied (coastal area), Hall Larenstein University Applied (river systems) Rotterdam University Applied (urban water). Studying locations extend different regions network field. After studies, international organisation, consulting firm, government agency NGO. example, urban planner water-rich metropolis, agricultural fertile researcher healthy soon transition shaping future deltas. So humans nature harmony"
bouwkunde,Windesheim,B,"Zwolle, Almere",Nederlands,4 jaar,"Ã©n kennisvakken modeleren. creÃ«ren loopt, stijlen? periodes? spontane ideeÃ«n renovaties vervallen pand loopt? urenlang allermooiste bouwwerken games? Almere Ã©Ã©n mee? bouwmaterialen, staat; bril. boeken. praktijkruimte campus. hout beton maquetteatelier Stroop mouwen op! opgaven Almere praktijkgerelateerde Bouwproces: (BIM). super 3D-model dÃ© pand. bouwfouten vervul bouwteam, Z communiceert. bouwteam: vervul bouwteam. Z communiceert. constructieleer, bouwfysica maquettebouw 3D-modelleren. bouwwerken let materiaalkeuze besparen. Doorstroomnorm: studieadvies, wilt/moet Almere praktijkgerelateerde Bouwproces: (BIM). super 3D-model dÃ© pand. bouwfouten vervul bouwteam, Z communiceert. bouwteam: vervul bouwteam. Z communiceert. constructieleer, bouwfysica maquettebouw 3D-modelleren. bouwwerken let materiaalkeuze besparen. Doorstroomnorm: studieadvies, wilt/moet Comakerships: Comakerships Comakership verbreding. Comakership Comakership Comakerships 3D-ontwerp kantoorgebouw; architectenbureau bouwen; bouwplan pallets Spiral Tower, 9,5 meter toren Esplanade Almere; metaalbedrijf metaalsoort fietsenstalling station Almere Poort; bouwmethodiek entree ziekenhuis; herbestemming bibliotheek Almere Haven. buitenland: Windesheim 250 Verenigde Staten, Groot-BrittanniÃ«, Turkije, Cambodja, CuraÃ§ao Aruba. Comakership informatie, gastcolleges. hÃ©t uitvoerende bouw? kiezen! transformatie schoolgebouw opvang gezinnen, uitkijktorens Oostvaardersplassen, blockchain vastgoedsector; Build kwaliteitsborging bouwafval, BIM bouwplaats; Maintain labeltransitie gestapelde woningbouw huursector, nul meter renovatie appartementen, opstellen transitievisie lokaal stedelijk sparren. jij, tevreden? Bouwkunde? Ã³f erna TU Delft TU Eindhoven. www.studiekeuze123.nl Academie Bouwkunst, Groningen, Rotterdam, Amsterdam Arnhem. Construction Beton Staal (HTI), Kopopleiding."
civiele techniek,Windesheim,B,Zwolle,Nederlands,4 jaar,"veilig, begaanbaar comfortabel wegen, spoorwegen. berekent, voorbereid, onderhoud. bouwprocessen, omgevingsbelangen Nederland profiteren toekomstbestendige praktijkprojecten. rekent sterkte stabiliteit onbelangrijk, Dijken, spraakmakende practicumopdrachten. proeven asfalt, beton tekenprogrammaâ€™s AutoCAD (2D) Revit (3D). studiepunten? Windesheim Waterbouwkunde Wegenbouwkunde. bouworganisaties. meeloopstage. interesseert. viaducten aanleggen, spoor waterzuiveringen stijgende zeespiegel laboratorium- beproeven contractvormen, financiÃ«le doorrekening planning. toegevoegde daarin, achterhalen Ã©Ã©n aannemer, overheidsorganisatie. werknemer. aanscherpen. Waterbouwkunde Wegenbouwkunde. bouworganisaties. meeloopstage. interesseert. viaducten aanleggen, spoor waterzuiveringen stijgende zeespiegel laboratorium- beproeven contractvormen, financiÃ«le doorrekening planning. toegevoegde daarin, achterhalen Ã©Ã©n aannemer, overheidsorganisatie. werknemer. aanscherpen. mini-minors. minoren. Betonconstructies, Watermanagement, Waterbouwkunde, Future Cities, Verkeerstechniek Bedrijfskunde. Benieuwd Future Cities? uitkomst Ã©Ã©n meesterproef 3D geprinte beton, COâ‚‚-uitstoot wegprojecten stedelijk waterbeheer. www.studiekeuze123.nl Hydraulic Watermanagement, Structural Construction Geo-Engineering, Kopopleiding."
