study_programme_name,hogeschool,study_programme_type,study_programme_location,study_programme_language,study_programme_length,text
chemie,Hogeschool Leiden,B,Leiden,Nederlands,4 jaar,"drinkwater. 2.0-versie Ã©Ã©n B; periodes. aspirine zuiver watermonsters wet? (bio)organische geurstof Chemie? (BSA). 48 (EC) Hoogtepunt synthese, retrosynthese, stereochemie, polymeerchemie organometaalchemie. bron gesynthetiseerd. geneesmiddelen, lijm, smaakstoffen gewasbeschermingsmiddelen. vloeistofchromatografie, gaschromatografie, massaspectrometrie, spectroscopie chemometrie. monster hoeveelheid. validatie kwaliteitscontrole analysemethoden. analytisch-chemisch interpreteren meetgegevens. reiniging vervuilde Praktijkvoorbeelden bodemonderzoek, kwaliteitseisen, autolak veiligheidsonderzoek waterleidingbedrijf giftige Rijnwater; medicijnenonderzoek geneesmiddelenfabrikant toxiciteit; milieuonderzoek TNO-instituut verontreinigingen milieu; NFI (gerechtelijk kruitsporen misdaad samenstellen, Zolang beroepsontwikkeling. Nederland eindgesprek. medicijnontwikkeling."
informatica,Hogeschool Leiden,B,Leiden,Nederlands,4 jaar,webwinkel softwaretool satellieten Ã©Ã©n (elk profiel). ICT-professionals ICT-professionals UX-engineering Ã©Ã©n Nederland ICT-probleem Informatica-vakken. ICT. UX-engineering Ã©Ã©n Nederland ICT-probleem Informatica-vakken. ICT. vergroten carriÃ¨re
biologie en medisch laboratoriumonderzoek,NHL Stenden Hogeschool,B,"Leeuwarden, Emmen",Nederlands,4 jaar,"laboratorium? aangelegd gezondheid? (BML) NHL Stenden BML onmogelijke CM B; EM NT; NG; deficiÃ«ntietoets CM B EM NT; NG; deficiÃ«ntietoets medicatie. Polymers fermentatietechnieken. toetst medicatie; ca. ingebracht leerstof: analyche chromatografie, Biopolymer Emmtec Park; UMCG, Certe, PRA Health Friesland Campina, Wageningen Innocore Pharma, Spark Holland, Proxcys, Citeq, Utrecht. NHL Stenden Leeuwarden Hall Larenstein; Biomedical Food Health Bioinformatics. werkgever! gezondheid; DNA-analyses verhoogde uitgeruste"
bouwkunde,NHL Stenden Hogeschool,B,Leeuwarden,Nederlands,4 jaar,"Timpaan, betonkrimp, spanjoletten, bommerscharnieren, keperfries, klimbekisting; leergierig, kijken, aspect: teamwork assistent (interieur)architect Europa gehouden. Leeuwarden cafÃ©s Kortom: ingrediÃ«nten Havo: NT; NG; EM. Vwo: NT; NG; EM. Mbo: 3D 3D Tiny House tiny house. oppervlakte 40m2. bestemmingsplan, architectuurstijl gevelmaterialen. gevolgd, verbaasd moet) (MDP) combineren, ideeÃ«n Ã©Ã©n Concretisering Stedenbouw, Afstudeerprofiel Nadat Stedenbouwkunde, Interieurarchitectuur Aannemingsbedrijf. Ã©Ã©n Concretisering Stedenbouw, Afstudeerprofiel Nadat Stedenbouwkunde, Interieurarchitectuur Aannemingsbedrijf. afstudeerprofiel. onderzoeksvraagstuk TU Delft Academie Bouwkunst Groningen Hanzehogeschool Groningen."
toegepaste wiskunde,NHL Stenden Hogeschool,B,Leeuwarden,Nederlands,4 jaar,"praktijkproblemen. voorspelling verminderen? tegenkomt, adviesvaardigheden zuivere AI, prominente plaats. Havo: NT; NG; EM wisB; CM wisB. Vwo: NT; NG; EM; CM wisA wisB. Mbo: wiskundevakken ondergrond wiskundevakken: AlgebraÃ¯sche Differentiaal- integraalrekening getallen; verzamelingenleer; Vectormeetkunde matrixrekening; Grafentheorie. Beschrijven (Database-ontwerp SQL); Excel (prognosemodellen programmeringsmodellen); Python; Excel, Python, R, SPSS. Kansverdelingen verklarende Optimaliseringstechnieken; Markovketens wachtrijmodellen. IndustriÃ«le algebra; Multivariate opdrachtgevers: Simulatiemodellen productiebedrijf. Excel, Python, Enterprise Dynamics, R. Actuariaat, Mathematics Actuariaat (financiÃ«le risicoberekeningen levensverzekeringen schadeverzekeringen); (Machine Intelligence); Mathematics (Laplace- Fouriertransformaties robotkinematica). Keuzevakken: tijdreeksanalyse. Minor** NHL Stenden; OriÃ«ntatie doceren; Reliability Maintenance; Pre-Master; NHL Stenden-minors; Kiesopmaat Stage** Ã©Ã©n rapport. ** omgewisseld. NHL Stenden"
technische informatica,NHL Stenden Hogeschool,B,Emmen,Nederlands,4 jaar,"geÃ¯nteresseerd technologieÃ«n? detail? AI financiÃ«n, technologies. probleemoplossing? Emmen industriÃ«le C/C++, C# Python. Certified Ethical Hacking Hack@Sea, Europa. Profiteer Emmen biedt; NT; NG; EM wisB; CM wisB; NT; NG; EM; CM; digitalisering, industriÃ«le AI, diepgaand Ã©Ã©n Bootcamp Informatica: C/C++. BattleBot-project, racedag opnemen. Innovatie: (AI). Python, AI-concepten ontgrendel potentieel ideeÃ«n ontplooien. gezondheidszorginstellingen duurzaamheidsmethoden. dataverzameling modelimplementatie, Datawetenschappen: kernprincipes extraheren essentiÃ«le IoT-apparatuur, benutten cloudoplossingen. technologieÃ«n leerervaring responsieve vision: beeldacquisitie, patroonherkenning mini-supercomputer 3D-camera's. beeldsegmentatie, objectdetectie SCRUM-projectmanagement. Nederland stageprojecten waargemaakt, Center Entrepreneurship NHL Stenden IndustriÃ«le Robotica: behandelen industriÃ«le systeem-engineering industriÃ«le automatiseringsmogelijkheden, 'minoren'. bachelor-opleiding Afstudeerstage: bestaat. tonen, ronden, NHL Stenden geÃ¯nteresseerd datawetenschappen doelgericht behalen, minorenfase Engelstalige Twente. NHL Stenden"
technische bedrijfskunde,NHL Stenden Hogeschool,B,Leeuwarden,Nederlands,4 jaar,"Bedrijskunde verbindt. inzetbaar. efficiÃ«nter Ã©chte Nederland JDE Peetâ€™s, Friesland Campina, Philips Scania. Audi, BMW Mercedes. twintigduizend Leeuwarden cafÃ©s Kortom: ingrediÃ«nten NT NG EM CM wisA wisB NT NG EM CM wisA wisB realiseert. Ã©chte Nederland rekenvaardigheid; bedrijfseconomie. research. case. productontwerp, innovaties; Organisatieontwikkeling concurrentie blijven. zomaar. veranderen, Nederland, voordoet. keuzeminor. Nederland Procesoptimalisatie, respect eindklant toevoegen? verbetermethoden -technieken, LEAN-filosofie simulatiesoftware. dienstverlenende organisatieprobleem beslissingsondersteunend geÃ¯mplementeerde Rijksuniversiteit Groningen."
ruimtelijke ontwikkeling,NHL Stenden Hogeschool,B,Leeuwarden,Nederlands,4 jaar,"woonwijk, verkeersstromen? verblijven? maakt? supermarkt, bus wandelend station. gestaan leiden? Nederland reizen? stimuleer fiets, trein, bus metro NT NG EM CM NT NG EM CM klimaatadaptief leefbaarheid; mobiliteit; mobility; energietransitie; verkeersveiligheid verkeerspsychologie; mobiliteitsvormen; woonvormen. ruimte: Tiny Village, vijftig woningen; Public Space, gebiedsontsluitingweg verkeerskundige New District Identity, na-oorlogse multi-disciplinair klimaatbestendigheid. RO-shop. Excel, visualisatietechnieken, basischrijfvaardigheid â€˜Toekomstbestendige stadâ€™ beleidskader, situatie, vervoersmiddelen middelgrote visualisatietechnieken (3D) overheidscommunicatie. ingaat essentieel, accountmanagement overheidsinstelling specialistisch Geografie, Geografie, Planologie Stedenbouw."
ocean technology,NHL Stenden Hogeschool,B,Terschelling,Nederlands,4 jaar,"9-tot-5-mentaliteit ingesteld rekenuitkomsten verkregen computer, Ocean (hydrografie) NT NG NT NG EM Ocean Ã¡ â€˜takenboekâ€™ hydrograaf Teamwork werkproces. geodesie computervaardigheden. dieptemetingen navigeren knie. Mathematics, Physics, Tides, waves currents, Hydrography, Geodesy, Operational Manoeuvring Basics, acquisition dieptemeting voorbereidt. surveyschepen Nederlandse eruitzien, hydrografen bemanning fotoreportage. Terschelling, topografische West-Terschelling GPS, GIS-kaart survey, waterpassing MIWB Terschelling, toren MIWB landmeetkundige plaatsbepalingstechnieken, onderwater-akoestiek, meetinstrument geodetische rekenmachine. milieuwetenschap. vaartocht veiligheidsmaatregelen. Statistics, Geodesy, Legal aspects, Environmental voyage, Underwater acoustics. verrichten multibeam echoloding: waterbodem dieptemeter. meetvaartuig Koninklijke Marine Rijkswaterstaat opnemingsvaartuig, kaarten Noordzee. congres West-Europa, Hydrographic Python Safety, Qinsy. ocean mapping mapping datamanagement multibeam plaatsbepalingstechnieken, Geofysica, geologie Multibeam simulator, Hydrographic Waddenzee scheepswrakken opleidingsschip meetapparatuur voorbereiden, verwerken, surveyrapport beslag. Deep, Boskalis, Oord, Fugro, Allseas Rijkswaterstaat, Nederland zomerkamp, beroepssector MIWB, NHL Stenden MIWB-minor Survey Survey dredging Dredge Port Subsea Dynamic positioning. MIWB, â€˜North Sea Wrecks projectâ€™, wrakken Noordzee, MIWB Europese wrakken munitie onderzoeksverslag Maritime Innovations Geomatics Delft, Hydrography Engeland, Duitsland Canada Oceanografie GIMA/Geo-informatie Utrecht."
maritieme techniek,NHL Stenden Hogeschool,B,Leeuwarden,Nederlands,4 jaar,"stressbestendig, carriÃ¨re luxe jachten, containerschepen constructies? klopt alles: voortstuwing, drijfkracht, afmetingen materiaal. vanzelfsprekend, gebeurd. scheepsbouwkundig rap ontwerpsoftware, carbon composiet Techniek/Scheepsbouwkunde voet up-to-date. NT, NG o&o), EM nat, CM (wis wis B); NT, NG o&o), EM nat, CM (wis wis B); scheepsontwerp. â€˜ontwerpspiraalâ€™. lijnenplan, hoofdafmetingen, prijsbepaling, gewicht, stabiliteit, trimmen ligt), schip; Hydromechanica: drijft, stabiel houdt, weerstand, scheepsbewegingen; Constructieleer: constructieleer. romp constructieplannen Werktuigkunde: ontwerpfase motor drinkwatersysteem koel- vriessystemen leerschool rompvorm scheepsmodel NHL Stenden-werkplaats. sleeptest slimste branches (offshore, jacht-, scheeps- waterbouw) opleidingen; Terschelling: Terschelling. practicumlokalen MIWB. zeiljacht esthetica stabiliteit, voorstuwing, sterkte-aspecten. rederij containerschip. reder documentatie; werkvloerstage werf. afspeelt. lassen monteren. Terschelling Marine Awareness zee. constructieplan dossier; objecten, (koopvaardij)schepen, baggerschepen, zeil- motorjachten, motorjacht reders olie- gaswinning? Maritime TU Delft? Jachtbouw, Advanced ShipX, Cybersafety, Cybersecurity, zee, TU Delft; Scheepsbouwkunde Delft. Marine Shipping Innovations Terschelling"
maritiem officier,NHL Stenden Hogeschool,B,Terschelling,Nederlands,4 jaar,"draaien? afwisselend! water? baan? Terschelling (Marof) zeeschip bemanning Marof alles. beheers Willem Barentsz (MIWB), NHL Stenden locaties; Terschelling Leeuwarden. woon Terschelling. MIWB 150 Ã©Ã©n Nederland. simulatorcentrum, opleidingsvaartuigen, practicumlokalen werkplaatsen, restaurant wooncampus vlakbij 2018-2019 gerenoveerd. MIWB? hier! NT; NG wisB EM wisB CM wisB nat. NT; NG wisB EM wisB CM wisB nat. uitzet draaien. Ã©Ã©n (Nautical Officer) (Marine Officer). belading aankomt. boord, controle, reparatie motoren, Cargo Handling Basics, Navigation Basics, Marine Basics, basic, Mathematics. elektriciteitsvoorziening machinebankwerken lassen reparaties machinekamerbeheer oefenen. B hydrauliek, aandrijftechnieken vloeistof tochten Waddenzee opleidingsschip Navigation Standard, Cargo Handling Standard, Marine Standard, System, Standard Mathematics. brand blust, verlaat overleeft reddingsvlot. Medical First Aid MARCOM-B radiozendapparatuur, opvarenden. simulator trainingsweek simulatorcentrum, waarheidsgetrouw waant. vaartijdverkorting zee. koel- vriestechniek ladingen fruit, vlees vis praktijkvaren opleidingsschip, machinebankwerken sleutelen. (Nautical Officer). (Marine Officer). ETO (Electro Technical Officer) vaar 150 180 dagen, schepen, koopvaardijschip, sleephopperzuiger, MIWB bedrijvendag Navigation Advanced Cargo Handling Advanced Marine Advanced Electro Advanced Advanced Fire Fighting, Proficiency Survival Craft Maritime MIWB, NHL Stenden MIWB Cybersafety Cybersecurity; Advanced ShipX; Electro Technical Officer (ETO); Dredging Nautical, Technical Hydrography; Simulatorcentrum; simulatorcentrum eindtoets fullmission shipsimulator. rederij verlengde rederij. Maritime Innovations Terschelling."
informatica,NHL Stenden Hogeschool,B,Emmen,Nederlands,4 jaar,"IT gaat! quality, geÃ¯nteresseerd computers, puzzelen, groepsverband? NT; NG; EM; CM; NT; NG; EM; CM; (web)applicaties actuele, PHP HTML/CSS gebruikerservaring. installeer Application databasebeheer, SQL. ophalen creÃ«er naadloze PHP-gebaseerde database. Battlebots object-georiÃ«nteerd Java. BattleBots RaceDay, strijd aangaat sfeerimpressie Battlebot-race Innovate app? Raspberry PI's? Innovate ideeÃ«n object-georiÃ«nteerd (HTML/CSS, PHP, Java, C, SQL); Arduino, Raspberry Pi, ESP32; UI/UX Computernetwerken; security; Object-georiÃ«nteerd Java object-georiÃ«nteerde ontwerppatronen, datastructuren implementatietechnieken. Processing interpreteren. gegevensmanipulatie, -analyse -visualisatie methodologieÃ«n gegevensverwerking. testmethodologieÃ«n kwaliteitsborging gebruikerservaringen foutdetectie, debugging softwareoptimalisatie App-ontwikkeling functionaliteit intuÃ¯tieve creÃ«ren. UI/UX-ontwerp, cross-platform Java; quality; Databases; Algoritmen; structuren; Testen; JavaScript; Engels; Nederland regelen stageopdracht app-ontwikkeling doeleinden, monitoringssystemen, managementsystemen, bedrijfsportalen meer! Kennismanagement Kennismanagement omvangrijk groepsgenoten Scrum-methodiek hanteert behapbare verdeelt. softwaretechnieken integreer organisatieprocessen. patterns IT-architectuur efficiÃ«nte setting verloopt. Kennismanagement teamomgeving. groepsgenoten Scrum-methodiek, softwareoplossingen Klik kopje 'Minoren' gebruikerservaringen, oprapen, minorfase Twente,"
hbo-ict,NHL Stenden Hogeschool,B,Leeuwarden,Nederlands,4 jaar,"geÃ¯nteresseerd ontwikkelingen? puzzelen, software? HBO-ICT ICT-oplossingen. HBO-ICT webtechnologie organisatie-inrichting HBO-ICT NT; NG; EM; CM; NT; NG; EM; CM; HBO-ICT ICTâ€™er richtingen, Communicatievaardigheden organisatietalenten omgaan. HBO-ICT computertalen (software)projecten HBO-ICT kennisbasis, ICTâ€™er. Security, Things. studiecoach. toegespitste efficiÃ«nter aangepast. 3D-pooltafel 4-op-een-rij Philips, Accenture, Chipsoft, ING Grendel Koninklijke Luchtmacht CJIB. stage-opdrachten klachtenafhandeling verzekeringsmaatschappij; DLC Wolfire Games; â€˜gegevenspakhuisâ€™ Justitieel Incassobureau; IT-security aluminiumfabriek; Certified Ethical Hacking, NHL Stenden, een-na-laatste Tenslotte bedrijfsuitdaging visitekaartje idee, HBO-ICT, Twente Rijksuniversiteit Groningen. NHL Stenden hbo-masteropleidingen Innovation, masterâ€¯Computer Scienceâ€¯sluit HBO-ICT."
elektrotechniek,NHL Stenden Hogeschool,B,Leeuwarden,Nederlands,4 jaar,"speed pedelec; zulke ideeÃ«n communicatietechniek, toepassingen? impact. energiezuinig communicatietechnieken, NT; NG o&o); NT; NG o&o); EM (nat); HBO-ICT. keuken anders, Mechatronics driewielig deelneemt wedstrijd. netwerkanalyse, Electronics circuit printplaat elektronicaproject. werkplaatstechniek, meettechniek (embedded R&D bedrijfsprojecten Ã©Ã©n (werktuig)bouwkunde, elektromagnetisme netwerkanalyse. bestuurbare Telecommunicatie telecommunicatie-ontwerp spectrumanalyse. IndustriÃ«le industriÃ«le automatiseringstechnieken communicatienetwerken, realiseert. signaal (technische informatica). bestuurbare jaarlijkse wedstrijd. stage-opdracht OriÃ«ntatie (Pre-master i.s.m. TU Twente); Science; Biomedical Power-electronics. bekwamen (Technische Informatica); IndustriÃ«le (Mechatronica); NHL Stenden, Twente."
communication and multimedia design,NHL Stenden Hogeschool,B,Leeuwarden,Nederlands,4 jaar,"voorbijkomt. vastbijten Communication (CMD) zelfstandige â€˜eigenwijzeâ€™ designoplossingen video? CMD Ã©cht NHL Stenden-opleiding CMD onderwijsconcept: leert! Concepting, Future Playground CMD Leeuwarden CMD Ã©chte Ã©chte sollicitaties! communityâ€™s Communication Short Advanced Programmes (korte studieprogrammaâ€™s) Finland, Portugal Ierland, Grand Tour Bangkok NT; NG NT NG EM (nat) leertraject CMD CMD jÃ­j collegezaal, Visueel 3D, Geluid, Film Fotografie. Next Storytelling; 3D; Concepting; Ondernemen; Sound; Solutions; Future Playground. NHL Stenden. Visueel 3D, Geluid, Film Fotografie. Next Storytelling; 3D; Concepting; Ondernemen; Sound; Solutions; Future Playground. NHL Stenden. Exchange, Grand Tour Visueel 3D, Geluid, Film Fotografie. Next Storytelling; 3D; Concepting; Ondernemen; Sound; Solutions; Future Playground. NHL Stenden. CMD visitekaartje stijl, CMD Gaming, Innovation Welzijn."
civiele techniek,NHL Stenden Hogeschool,B,Leeuwarden,Nederlands,4 jaar,"water? toekomst?Ben inzicht? waterbouwkunde â€˜kunstwerkenâ€™ rioleringen, snelwegen EM; CM; NT; NG EM; CM; NT; NG â€˜fundatievakkenâ€™ â€˜ateliersâ€™. Education zelfstandigheid, interessegebied fundatievakken ateliers. sluis. binnenstedelijke problematiek buien Ã©Ã©n academie. fundatiecursussen doorgezet. praktijkproblemen ateliers. aquaduct ingepast genoeg? gevraagde vervullen? veiligheidpaspoort VCA, contracten Waterbouwkunde documenten detailplanningen knowhow. werkvoorbereiden tekening planningen begroting leidinggeven. betekenen zeevaart Willem Barentsz Terschelling. binnenstedelijke problematiek klimaatontwikkelingen stedenbouw, waterbeheersing keuzeprofiel Engels intercultureel ingevuld NHL Stenden? wegontwerper, waterbouwer, assetmanager. projectorganisaties binnenlandse waterbouwkunde relevant, excelleren. Civil TU Delft Civil TU Twente. Civil"
chemische technologie,NHL Stenden Hogeschool,B,Leeuwarden,Nederlands,4 jaar,"dosis details? eigenschap reactoren, etc. technoloog! afgebroken. stikstofprobleem methanol. soep, opties. CM B EM NT; NG; *Heb deficiÃ«ntietoets CM B EM NT; NG; *Heb deficiÃ«ntietoets Technologie; linken site VHL. Waterproof-Engineering water; watertechnologie, microverontreinigingen drinkwater, pilot"
chemie,NHL Stenden Hogeschool,B,"Leeuwarden, Emmen",Nederlands,4 jaar,"ertoe NHL Stenden Havo; CM B*; EM NT; NG; *Heb deficiÃ«ntietoets Vwo; CM B*; EM NT; NG; *Heb deficiÃ«ntietoets Mbo; mbo-domein functies, medicatie synthese; leerstof; Emmen spectrometrie Engels, Excel; Polymers, Emmtec Park; spectrometrie, literatuurresearch NHL Stenden Leeuwarden Hall Larenstein; Chemistry Emmen afstudeeropdracht; DSM; Spark Holland; Proxcys; Senbis; Wavin; Centre Green PAC; Friesland Campina; Teijin; Innocore Pharma."
werktuigbouwkunde,NHL Stenden Hogeschool,B,"Leeuwarden, Emmen",Nederlands,4 jaar,"experimenteren? werktuigen. NHL Stenden Emmen Leeuwarden. NT NG EM CM (wisA wisB) NT NG EM CM (wisA wisB) commerciÃ«le productontwikkeling. hoekkraan; automatische loopkat; persmechanisme; theorieles statica; materiaalkunde; besturingstechniek; onderzoeksvaardigheden; methodisch thinking; matrijs spuitgietmachines. dynamica; werktuigonderdelen; CAD datasystemen; stromingsleer; thermodynamica; aandrijftechniek; CNC spuitgietsimulaties; eindige methode. handbereik DSM, Thales Proxcys B.V. (deel-) projectondersteuning. Emmen â€˜High Systemsâ€™; modelleer proefmodel. doorlopend materiaalkundige eindproduct; Composite Solutions; Fokker Aerostructures Kunststoffen. Fokker Aerostructures vliegtuigonderdelen composiet vezelversterkte hars). composietmaterialen. onbelangrijk: product?; Polymers (Engels). verpakkingen frisdrankflessen planten: toekomstmuziek realiteit? Realiteit! geÃ¯nteresseerd Polymers uitgebannen hernieuwbare, 3D-printen frituurolie, bacteriÃ«n bierfust recyclen: Emmen Manufacturing Robotica; FEM;"
serious gaming,NHL Stenden Hogeschool,M,Leeuwarden,Nederlands,1 jaar,"simulatie- game-interventies, verandervraagstukken innovatiespecialist Gaming. doelgericht facilitator onderhoudt gameontwikkelaars Ã©n innovatie. besloten creÃ«ren abstractie technologie) (psychologisch) gedrag; ontwerpend bacheloropleidingen* verlenen Gaming. opleidingsachtergrond, selectie, Gaming? oriÃ«ntatiegesprek, coÃ¶rdinator Voltijd-variant, Guido Swildens. samenhangende wordende leer-/werkomgevingen; groepsgewijs praktijkvragen; kundiger vraagstukken; thinking praktijkvraagstukken afstudeercontext MasterPiece,"
computer vision & data science,NHL Stenden Hogeschool,M,Leeuwarden,Nederlands,1 jaar,"Ã©Ã©n mastergraad. overgrote meerderheid Ã©Ã©n Intelligence. dusdanig tempo, inspectietaak geautomatiseerd. opstaat Ã©Ã©njarige insteek oplost. geÃ¯ntegreerd schoolt hyperspectrale camera's classificatie smokkelwaar rÃ¶ntgenbeelden convolutionele ICT, vooropleidingen Ã©Ã©n evoluerende beelddata gehanteerd startniveau; kwalitatieve programmeercompetenties; begrijpen; Engelse adequaat Toereikende Ã©Ã©njarige, onderwijskwaliteit waarborgen hanteert integratie. gehanteerd, (zelfstandigheid complexiteit) toe, leeruitkomsten: methodologisch correct, machine-learning inspecties specificaties creÃ«ert domeinexpert(s), representatieve geannoteerde dataset machine-learning testen; klantspecificaties schaalbaar toegepast; proactief inzetbaarheid kennisdomein; besproken feedup, feedforward gegeven; contextniveau (zelfstandigheid complexiteit)"
design driven innovation,NHL Stenden Hogeschool,M,Leeuwarden,Nederlands,1 jaar,"complexer; voedseltransitie, verdeling (positieve) wicked problems (genetwerkte problemen) pasklare benaderen Innovation aanvulling Ã©Ã©n ontwerpgedreven Ã©n Innovation profit- non-profit Wees durf studio: docent-onderzoekers, profit- non-profit overheidsinstanties. stippelt leertraject innovator oriÃ«ntatiegesprek Innovation. orientatiegesprek. Wacht mailtje designdriveninnovation@nhlstenden.com. verhouden voortdurende cross-overs domeinen. sowieso prototyping. demand. aanleiding ontwikkeldoelen expertcolleges. sowieso designmethodieken prototyping. demand, ontwikkeldoelen vormen, locatiebezoeken,"
marine shipping innovations,NHL Stenden Hogeschool,M,Terschelling,Nederlands,2 jaar,"scheepvaart Nederland adequaat dealen. Maritime Innovations innovator, opdoet) uitdagen nautisch, georiÃ«nteerde se Ã©Ã©n oriÃ«ntatie studie-opdrachten beroepssituatie. Tenslotte beheers Engels selectieprocedure ontwerpmethodiek vraagstellingen achtergrond; nautisch, georiÃ«nteerde se Ã©Ã©n oriÃ«ntatie kernmodules Research; Analyses; Regulation Innovation; Resources; Innovative Maritime Innovation. opleidingscompetenties. moduleopdrachten Energy transition, factors Sustainable, safe. specialisation gegroepeerd specialisation Ã©Ã©n cluster,"
it service management,NHL Stenden Hogeschool,AD,Leeuwarden,Nederlands,2 jaar,"kwaliteit? IT IT IT gezegd ICT-dienstverlening. voorkom pan uitrijzen IT ICT-processen. ICT-dienstverlening klantvriendelijkheid verhogen. schakel, link, gebruikersafdeling. adviseren, beheren: ICT-infrastructuur software-functionaliteiten, stroomlijnen. simpel. NT; NG; EM; CM; NT; NG; EM; CM; IT ICT-processen. ICT-dienstverlening klantvriendelijkheid verhogen. oriÃ«ntatie ICT-vaardigheden aandachtspunten. ICT-adviseur. Klantgerichtheid, face- to-face contact, overtuigingskracht ICT, Vandaar NHL Stenden HBO-ICT"
industriÃ«le automatisering en robotica,NHL Stenden Hogeschool,AD,"Leeuwarden, Emmen",Nederlands,2 jaar,"(Ad) IndustriÃ«le IndustriÃ«le productiviteitsverhoging. Ad IndustriÃ«le NHL Stenden industriÃ«le Ad-opleiding industriÃ«le ingezet. maakindustrie, agrarische industriÃ«le kosten, productiviteit. beoordeling EC EC). actuatoren, manufacturing NT; NG; EM; CM; NT; NG; EM; CM; doorgroeien, NHL Stenden duaal gezin verdienen. studie-ervaring. Ad IndustriÃ«le Robobasics EC); industriÃ«le Domeinen: (C PLC), Robo-adjust EC); aanpassing anderzijds inzicht; Domeinen: (C&PLC), Productietechnieken. Robofuture EC); industriÃ«le gericht: industriÃ«le Domeinen: manufacturing Robo-integration EC); (deel)systeem besturingsprincipes, communicatieprotocollen. performance veiligheids- kwaliteitsstandaarden. Robochallenge oplossingsrichtingen EC); roboticavraagstuk eindwerk verantwoording"
maritieme techniek,NHL Stenden Hogeschool,AD,Leeuwarden,Nederlands,2 jaar,"Nederland scheepswerven watersportbedrijven vakmanschap werven duaal momenteel werf, terechtkomen. werktuigbouw elektro scheepsontwerp ontwikkelbehoeftes. NT; NG EM CM wisA wisB. NT; NG EM CM wisA wisB. werktuigbouw elektro scheepsontwerp ontwikkelbehoeftes; 24-32 tweewekelijks contactdag begeleiders; leslocatie Leeuwarden, verslagen; theorietoetsen (wiskunde/natuurkunde) beperkt; Schip, Werf"
cyber safety & security,NHL Stenden Hogeschool,AD,Leeuwarden,Nederlands,2 jaar,"criminele Ad (deeltijd)! verstoring uitval, systeemfouten. securityprocessen -procedures leed voortkomt integreer (technische invalshoek) (sociale psychologische invalshoek) Security, werk- werkplekscan beroepsproducten. Traditiegetrouw (cyber security), criminele (cyber safety) bedrijfsvoering private (semi)publieke Havo; Vwo; Mbo; Security, Ã©Ã©n NHL Stenden thematische ec 15ec Basics; kennen; beschouwen. Explore; oplossingsrichting dreiging risico; voordoet. Technical â€˜Netwerk Securityâ€™ IT-Architectuur, audit situatieâ€‹ Proof Factors; ingezoomd grondslag (kunnen) gesignaleerde risicoâ€™s; grondslag implementatieplan Ethical Hacking; hacker; -netwerken hackers; eindresultaat, Certified Ethical Hacker Challenge; uit; cyclus evalueren. PPO; samenwerkings- (professionele)"
applied data science & artificial intelligence,Hogeschool Rotterdam,B,Rotterdam,Nederlands,4 jaar,"meebouwen Ã©n speelt? AI. waardevolle, rechtmatige toepassen? Ã©n AI? (AI). trackers branches dataverzamelingen media-analyses koopgedrag voorspellen. omgegaan, (AI) verzamelen, opschonen, â€˜data scientist futureâ€™. data-gedreven merkt, beÃ¯nvloed broek bestelt Zalando artikel NU.nl. slecht uitpakken onderdeel. Instagram Facebook weliswaar terug, platformen kleven (ongewenst) beschermd? waarborgen? gastdocenten, Engels. geÃ¯nteresseerd Ã©n vaardig. geschoold scientist future! programmeervraagstukken. creatieve, waardevolle, bewuste rechtmatige Studievraag? contactformulier Whatsapp havo/vwo Ministerie NT NG EM CM B NT NG EM CM B Rotterdam mbo-opleiding, vÃ³Ã³r spijkeren. Let deficiÃ«ntie niveau-aanduiding), Studievoorlichting developer; developer; ICT-consultant; Databasespecialist; Webdeveloper; Software-tester. Rotterdam Kenmerkend Rotterdam reÃ«le Intelligence. (ons projectonderwijs) ethische, ideeÃ«n experimenteert bijgestaan (discrete) eenzelfde opbouw, onderzoeksthemaâ€™s Creating 010. studiothemaâ€™s society; media- klikgedrag? persoonlijkheid cities; Cameraâ€™s, slimmer. Rotterdam veiliger, efficiÃ«nter Rotterdam logistics; Drones, container tracking, voorspellen containerroute magazijnen (realtime) bijwerken. hybride. supported healthcare; dokter. Who cares? Care zelfdiagnose patiÃ«ntendossiers, Intelligence. AI toegenomen. AI, bereiden. societies data-engineering; science; AI. bewuster komend verkennen. â€˜klaarâ€™ oriÃ«nteer potentiÃ«le machinelearning; science; AI. wakkert datamodellen, verkenning Ã©Ã©n erbij! verandert, ontwikkelreis gemakkelijk, loer. meesterproef,"
informatica,Hogeschool Rotterdam,B,Rotterdam,Nederlands,4 jaar,"efficiÃ«nt app, IT-opleiding programmeertalen. programmeur Python C#. IT-opleiding IT-domein. IT. geÃ¯nteresseerd eigenzinnig Rotterdam Ministerie NT NG EM CM NT NG EM CM Rotterdam Normaal Rotterdam Let deficiÃ«ntie Studievoorlichting Rotterdam Kenmerkend Rotterdam reÃ«le oriÃ«nteer informaticavakgebied BaseCamp. toeziend dagplanning. online. lukt, BaseCamp lukt, Nadat Rotterdamse Nadat Rotterdamse Nadat Rotterdamse"
