study_programme_name,hogeschool,study_programme_type,study_programme_location,study_programme_language,study_programme_length,text
luchtvaarttechnologie,Hogeschool Inholland,B,Delft,Nederlands,4 jaar,"1911 vloog Anthony Fokker rondje, Sint Bavokerk Haarlem. witte strepen blauwe hemel normaal. 2070 jaarlijks low-cost ruimtereis. lucht- ruimtevaarttechnologie aerodynamische auto-ontwerpen. stoep, Nike Airs. luchtvaarttechnologen. meewerken? Luchtvaarttechnologie vliegtuigonderdelen. Havo; Vwo; B geadviseerd); Studieopbouw Luchtvaarttechnologie vliegtuigonderdelen. beroepsgroepen luchtvaart, autoindustrie. hypermodern pand TU Delft. thuis. Luchtvaarttechnologie luchtvaartindustrie. windtunnel, composietenlaboratorium bestemde vormen; Theorie; scripties over? themaprojecten. luchtvaartechnologie computer-, teken- testprogrammaâ€™s medestudenten! -vaardigheden. Ã©cht luchtvaarttechnologie. luchtvaarttechnologie. Luchtvaarttechnologie Inholland bedrijven: Airbus Duitsland China. talenkennis! Ã©n cv. eigen, onderscheidende persoonlijkheid. Lightweight Structures. Hierna specialisatiefase. studeert, Engels (minor) gasturbines. Amsterdam. vestigingen Inholland. Science; Luchtvaarttechnologie ontwikkelaars luchtvaart: Fokker KLM. kennisinstelling NLR, TU Delft TNO. Luchtvaarttechnologie buren: TU Delft."
ruimtelijke ontwikkeling,Hogeschool Inholland,B,Haarlem,Nederlands,4 jaar,"toekomstbestendig woonwijken bedrijventerreinen uitgaan pijlers leegstaand gebeurt. woonblok koffietent moois kantoren kerken woningnood Ã©n Gezondheid; Gezondheid; Studieopbouw pijlers Nederland. slag: ideeÃ«n exploitatie Haarlem, ondernemende, rand duinen, Inholland. samenwerkingen Ã©n karakter georiÃ«nteerde Studievormen Reserveer koppel praktijksituaties. krijgt: procesmatig desgevraagd studiereis. studiereizen gingen Berlijn. ideeÃ«n uitvoerings- exploitatieplan bouwwerk. eerste, oriÃ«nterende stagelopen: lang, oriÃ«nteren projectontwikkeling nieuwbouw. uitgebreider ingewikkelder. bouwteam toekomstbestendigheid. Buiten, het. Vandaar stageloopt. uitgelezen oriÃ«ntatie vastgoedvoorraad. verantwoordelijkheden belegger, woningcorporatie. Bouwopgaven Inholland stage-mogelijkheden ticket liefste boekt? carriÃ¨re Antwerpen Antwerpen (AP Planteijn Hogeschool). serieuze Vastgoed ideeÃ«n uitvoerings- exploitatieplan bouwwerk. Vastgoed"
technische bedrijfskunde,Hogeschool Inholland,B,Alkmaar,Nederlands,4 jaar,"dÃ© efficiÃ«nt organisatie: productieafdelingen, distributie, financiÃ«n personeelszaken. dÃ© Havo; A, B C Gezondheid; deficiÃ«ntie Vwo; A, B C Gezondheid; deficiÃ«ntie wo-propedeuse, deficiÃ«ntie wo-bachelor, deficiÃ«ntie Studieopbouw (TBK) vierjarige, bedrijfsopdrachten ingewikkelder. Opbouwschema; OriÃ«nterende bedrijfsbezoeken; Productontwerp; Arbo- Omgevingsanalyse. Advies; Ketenlogistiek; Ketenlogistiek; Ondernemen; Ondernemen; Afstuderen; theorie; terug: Theorielessen; tentamen Stages; oriÃ«nteren (je stage) verwachten: OriÃ«nterende bedrijfsbezoeken; Productontwerp; Arbo- ergonomie-onderzoek; Omgevingsanalyse. onderwerpen, organisatiekunde, bedrijfseconomie productieprocessen. Vakken; Organisatiekunde; Marketing; Economie; Productieprocessen; ICT; Energietechniek; Managementvaardigheden. terechtkomt, stage(s) Vakken; Organisatiekunde; Marketing; Economie; Productieprocessen; ICT; Energietechniek; Managementvaardigheden. bescherming ondernemingsplan bedrijf! Science; Inholland mogelijkheden: Bestuurskunde; Economie; Administration;"
technische informatica,Hogeschool Inholland,B,Alkmaar,Nederlands,4 jaar,"samenleving? rijdt, perenbomen snoeit rÃ¶ntgenapparaat chirurg hartoperatie. veroveren beÃ¯nvloedt veroorzaakt botsingen peren betaalbaar. Havo: B B Gezondheid; B vereist). Vwo: Gezondheid; deficiÃ«ntie hebt). deficiÃ«ntie hebt); deficiÃ«ntie hebt); vogelvlucht: computersystemen, noodzakelijke oplossingsgericht fasen: informatica; stof; Inholland â€™s morgens aantekeningen hoorcollege. â€™s Middags werkcollege. presentaties. oriÃ«nteer ICT-werkveld. robotauto uitlezen computersysteem robotauto database, aansturen; Logica, beweegt, liftdeur dicht. aankomt, openen. lift. liftsysteem. componenten, weerstanden, transformatoren schakelaars. lamp tanden aandragen grafentheorie. wiskundekennis vraagstukken, Programmeertaal C moeder programmeertalen: programmeertaal C. Microcontrollers afstandsbediening magnetron: computerchips afdraaien magnetron â€˜ping!â€™ zegt prak opgewarmd microcontrollers Operating aanzet, laadt besturingssysteem (operating system) geheugen ontrafel besturingssystemen; vision oogstrobot broccoliveld? computervision camera camera oogstrobot supersnel broccolistronk oogsten; Linux Linux besturingssysteem. Linux installeert system. pad. leerzame technologie! Waar? society Oftewel: tegenkomt. Lukt linksom? rechtsom! collegastudenten afstudeerstage, uitbreidt Science: Afgestudeerd? eeuwig plakken: BSc, ing. (ingenieur) vÃ³Ã³r richting? Saxion: robotsystemen."
toegepaste wiskunde,Hogeschool Inholland,B,Amsterdam,Engels,4 jaar,"hersenen herinneringen oogwenk. herprogrammeren input. zuivert ontcijfert om, Fluitje cent! Maar... geest? kwalificeert woorden, manipuleren, omheen daartussenin. AI zelflerende bedrijfsactiviteiten beÃ¯nvloeden. sleutelrol Mathematical Engineers, IT, vinden: schermen datawetenschappers, softwareontwikkelaars statistici voorgrond, bedrijfsanalisten, selfmade consultants. IT, financiÃ«n, risicobeoordeling beurt bestrijken denkbare muziek, sport, carriÃ¨repad flexibiliteit onderweg primaire Mathematics Baccalaureate, General Certificate Secondary Education, Abitur Fachhochschulreife, Equivalent Vergelijk kwalificaties. Nederlandse Havo-diploma (E&M B, C&M B), C&M B), (hbo universiteit), (als mist). Taalvereisten: IELTS: 6.0 hoger, TOEFL internet-based: totaalscore 80, Cambridge-certificaat: CEA, CPE FCE totaalscore C (169-172), Havo/vwo: Engels, Mbo-4: Engelse innametoets. leeromgeving: gelijkgestemde individuen wereld; culturen, smaken eng avontuur gezorgd ideeÃ«n ideeÃ«n programma: termijnen; termijnen wiskunde- IT-kennis opdoet, toepasbaar hoofdthema's bestrijken: App-ontwikkeling â€‹â€‹derde Challenge. zuurverdiende specialiseren; gewijd Nederland specialisatietrajecten reeks expertcursussen carriÃ¨regebieden bestrijken cursusfocus: Klik tabbladen linkerkant hoofdcategorieÃ«n vormen: getallen: Formules, puzzels detecteren. getallen manipuleren. puntjes: hedendaagse Scientist evenveel beslag categorie codeeroplossingen Python, Java, SQL computertalen. getallen, Oefening baart kunst: categorieÃ«n observatie, gesimuleerde experimenten. intelligentie: Last least, vertrouwen passen; geval, voordoen. persoon, wilt), anderen, drie; â€‹â€‹cursusinhoud grofweg verdeeld: Strength Numbers, 'Wiskunde' 28% 'IT' Oefening baart 'projecten' 17% Beneficial Intelligence, 'Soft skills' Wiskunde/Data Precalculus; Python Inleiding Science; Engels Calculus bewijs; Python 'Data-analyse'. Engels Calculus 'Databases'; Databasesystemen. naamtrack intermediair toegevoegd; specialisatiegebied. cursusinhoud grofweg verdeeld: 32% Strength Numbers, 'Wiskunde' 32% Everything up 'IT' 20% Practice makes Perfect, 'Projects' 16% Beneficial Intelligence, 'Soft skills' Wiskunde/Data Engineering; Oriented Programming Cryptografie; Geometrie. Engels 'Application Development'; Numerieke Oriented Programming Grafentheorie; Engels AM datastructuren. 'Algoritmen'; Oriented Programming Organisatie; Inleiding Learning; specialisatietracks aanbieden, implicaties conditievoorspelling waterbeheer, â€‹â€‹internationale Helsinki Metropolia University Sciences, Hochschule fÃ¼r Technik und Wirtschaft Berlijn PÃ´le LÃ©onard Vinci Parijs. toolkit expertcursussen eindprojecten Natural Language Geographic Information Computing. scriptie, Science: Zodra graad Science! voortzetten certificering. masterprogramma's software-engineering, game-ontwikkeling, taalverwerking."
werktuigbouwkunde,Hogeschool Inholland,B,Alkmaar,Nederlands,4 jaar,"Vakmensen zuiniger, draaiende. B fabriceren, patiÃ«nten verplegen: machinerie stopt. Nederland krakend stilstand. Gelukkig voorkomen. Vakmensen zuiniger, drive? raderen vraagstukken? deficiÃ«ntie deficiÃ«ntie deficiÃ«ntie deficiÃ«ntie Studieopbouw hersenen praktisch. technologieÃ«n veelzijdig, machineonderdelen â€˜warmeâ€™ langs, warmteoverdracht. hoofdonderdeel industriÃ«le automatisering: regel- besturingstechniek. Studievormen bestanddeel zelfstudie: concentreren vingers? hersens Lukt baanbrekend praktijkonderzoek. tastbare (kunststof)composieten. oriÃ«nteren praktijkstage Nederland proefdraaien stageplekken. Trekken Fluor, Tata Steel, ECN Marinebedrijf? kleiner familiebedrijf kop Noord-Holland? Regulier keuzeonderwijs industriÃ«le kenniswerkplaats. Keuzeonderwijs Intercultural Ingenieursethiek. Advanced wissel pakket) Kenniswerkplaats vakman- vrouw Inholland prototype, meetopstelling computerprogramma deskundige. Delft. ir."
cybersecurity,Hogeschool Inholland,AD,Amsterdam,Nederlands,2 jaar,"phishingmail echt? Phishing voorkomende cybercrime, topje ijsberg. bescherming, web: tablet, iPhone, smartwatch, spelcomputerâ€¦ noem verlichting stofzuiger. malware binnenkomt, besmet 's voor! computersystemen. toename remote uitrol 5G risico groter. EÃ©n knop platleggen ontregelen. redder nood organisatietalent cybersecurity. Gezondheid; Gezondheid; Studieopbouw IT Infrastructure IT Risk cybersecurity. Systeem- netwerkbeveiliging; Netwerkbeveiliging -monitoring; Penetratietesten engineering; gegevensbescherming; Risicoanalyse -management; Beveiligingsstandaarden -protocollen; Incidentmanagement compliancy; cybersecurity-branche. geschonken expert. tenslotte overwegend Engelstalig IT Infrastructure Fundamentals EC; Network EC; MKB oriÃ«ntatie EC; EC; Studiebegeleiding EC. EC; Incident Response EC; EC; Studiebegeleiding EC. IT Risk Risk EC; Tooling EC; EC; Studiebegeleiding praktijkoriÃ«ntatie EC. Risk EC; Inleiding EC; EC; Compliance EC. EC; Identity Access EC; IT EC; Penetration Testing EC. Continuity Disaster Recovery EC; EC; Procurement Contractmanagement EC. Afstudeerstage, EC; Professionalisering EC. Studiebegeleiding beroepsoriÃ«ntatie; Reflecteren. officer Ã©Ã©n praktijkervaringen overbrengen, kijkjes keukens (gemeentelijke) voortzetten IT"
maintenance,Hogeschool Inholland,AD,Alkmaar,Nederlands,2 jaar,"installaties? Maintenance. coÃ¶rdineren begeleiden. onderhoudsengineer B); B); Gezondheid; deficiÃ«ntie Gezondheid; deficiÃ«ntie deficiÃ«ntie deficiÃ«ntie Maintenance onderwijsconcept leerroute. boekenlijsten bij. kennisexperts leercoaches. wekelijkse labs, kennislabs openstaat, scherp opbouwt. faalanalyse uitvoeren, onderhoudsconcept opstellen, managen? Maintenance proactief, verantwoordelijk, Ã©n slag? geknipt Maintenance. onderhoudsengineer ICT-kennis Things boost carriÃ¨re aansluitmodule"
creative media and game technologies,Hogeschool voor de Kunsten Utrecht,B,Utrecht,Nederlands,4 jaar,"Technologies (CMGT) Kunsten Utrecht, afstudeerrichtingen: Art, Audio Sound Havo: C&M B; E&M N&G N&T Vwo:"
bio-informatica,Hogeschool Leiden,B,Leiden,Nederlands,4 jaar,"boeit wat. Ã©n puzzelen plant, dier. bio-informaticus erfelijke ziekten, voedsel. stof, virtueel eiwitten. onderzoeksveld 4-, (profiel N&G, N&T E&M. C&M nodig). Python. nieuw. DNA scheikunde. Python. 'meesterproef' computergame, galgje mastermind. bio-informatica-databases -programmaâ€™s stofwisseling. bio-informaticus Annotatie stukjes DNA 10.000 letters lang. overlap stukjes? DNA codeert. evolutie Bio-informatica? (BSA). EC (studiepunten) 45 EC EC programmeerdomein? mutaties DNA, (pakket keuzevakken) Bio-informatica, Leiden, Systeembiologie Application praktijkstage Bio Park, hbo+ hiervoor. promoveren."
biologie en medisch laboratoriumonderzoek,Hogeschool Leiden,B,Leiden,Nederlands,4 jaar,"spoort ziekteverwekkers reuma. kledingstuk, 4-diploma, Gezondheid. bacteriÃ«n, cellen, weefsels, bloed. biochemie: reageren. DNA, weefselonderzoek microscoop agenda. onderzoeksresultaten Laboratoriumonderzoek? (BSA). laboratoria, praktijk- theorietoets mag. (EC) behaald? alternatief. immunochemie, pathologie patiÃ«nt onderzoeksproject. kan, zolang (bio)medisch onderzoekslaboratorium. denken? Stan Diederik deden schimmel tulp. meetapparaat bioscience-onderneming. ziekenhuislaboratorium. Ecologisch Waddenzee. (bio)medisch Wetenschappen. hbo'er doorstroomden PhD-traject. droomt beleidszaken, educatie"
chemie,Hogeschool Leiden,B,Leiden,Nederlands,4 jaar,"controleert drinkwater. 2.0-versie plastic. Ã©Ã©n nodig: B; periodes. globaal verwachten. aspirine dit: zuiver het? watermonsters wet? (bio)organische geurstof Chemie? (BSA). 48 (EC) behaald? Hoogtepunt halverwege synthese (nieuwe) moleculen. synthese, retrosynthese, stereochemie, polymeerchemie organometaalchemie. koolstofverbindingen. bron gemaakt, ofwel gesynthetiseerd. geneesmiddelen, coatings, lijm, smaakstoffen gewasbeschermingsmiddelen. halverwege vloeistofchromatografie, gaschromatografie, massaspectrometrie, spectroscopie chemometrie. monster hoeveelheid. validatie kwaliteitscontrole analysemethoden. taak analytisch-chemisch interpreteren meetgegevens. cruciaal, kostbare reiniging vervuilde bodem. Praktijkvoorbeelden bodemonderzoek, verontreinigd kwaliteitseisen, autolak kwaliteitseisen veiligheidsonderzoek waterleidingbedrijf geconfronteerd giftige Rijnwater; medicijnenonderzoek geneesmiddelenfabrikant toxiciteit; milieuonderzoek TNO-instituut verontreinigingen milieu; NFI (gerechtelijk laboratorium) kruitsporen misdaad samenstellen, ziet: Zolang beroepsontwikkeling. Nederland eindgesprek. ticket medicijnontwikkeling."
informatica,Hogeschool Leiden,B,Leiden,Nederlands,4 jaar,"eng kinderen. webwinkel softwaretool satellieten besturen. het! Ã©Ã©n 4-, (elk profiel). dataopslag; netwerktechnologie hardware; maakt; aangezien ICT-professionals dataopslag; netwerktechnologie hardware; maakt; aangezien ICT-professionals informaticatoepassingen UX-engineering Ã©Ã©n Nederland ICT-probleem helft, Informatica-vakken. ICT. informaticatoepassingen UX-engineering Ã©Ã©n Nederland ICT-probleem helft, Informatica-vakken. ICT. masters. vergroten carriÃ¨re"
biologie en medisch laboratoriumonderzoek,NHL Stenden Hogeschool,B,"Leeuwarden, Emmen",Nederlands,4 jaar,"laboratorium? aangelegd gezondheid? (BML) NHL Stenden BML onmogelijke CM B; EM NT; NG; deficiÃ«ntietoets CM B EM NT; NG; deficiÃ«ntietoets celbiologie, eiwit celprocessen, medicatie. Polymers fermentatietechnieken. toetst celbiologie, eiwit celprocessen, medicatie; ca. ingebracht leerstof: analyche chromatografie, Biopolymer Emmtec Park; bij: UMCG, Certe, PRA Health Sciences, Friesland Campina, Wageningen Innocore Pharma, Spark Holland, Proxcys, Citeq, Onderzoeksgroep Utrecht. NHL Stenden Leeuwarden Hall Larenstein; Biomedical Food Health Bioinformatics. durende werkgever! gezondheid; DNA-analyses verhoogde ziek uitgeruste"
bouwkunde,NHL Stenden Hogeschool,B,Leeuwarden,Nederlands,4 jaar,"Timpaan, betonkrimp, spanjoletten, bommerscharnieren, keperfries, klimbekisting; termen leergierig, betaalde kijken, aspect: teamwork assistent (interieur)architect Europa gehouden. volgen! Leeuwarden studiestad. kamers, cafÃ©s restaurants studentenprijzen studentenverenigingen. Kortom: ingrediÃ«nten onvergetelijke studententijd aanwezig! Havo: NT; NG; EM. Vwo: NT; NG; EM. Mbo: maatstudies, schrijfvaardigheid, 3D tekenwerk, maatstudies, schrijfvaardigheid, 3D tekenwerk, Tiny House tiny house. woning, oppervlakte 40m2. bestemmingsplan, eisen, architectuurstijl gevelmaterialen. gevolgd, verbaasd moet) weergeven. (MDP) 9 combineren, ideeÃ«n professionaliseren, Ã©Ã©n Concretisering stippel semesters: Stedenbouw, (interieur)architectuur, uitvoeringsgerichte bestekken, begroten, aanbesteden, werktekeningen, werkvoorbereiding, uitvoering/projectleiding nazorg. Afstudeerprofiel Nadat competent Stedenbouwkunde, Interieurarchitectuur Bouwtechniek, Bouw- Aannemingsbedrijf. professionaliseren, Ã©Ã©n Concretisering stippel semesters: Stedenbouw, (interieur)architectuur, uitvoeringsgerichte bestekken, begroten, aanbesteden, werktekeningen, werkvoorbereiding, uitvoering/projectleiding nazorg. Afstudeerprofiel Nadat competent Stedenbouwkunde, Interieurarchitectuur Bouwtechniek, Bouw- Aannemingsbedrijf. afstudeerprofiel. onderzoeksvraagstuk fictief individueel. uitgeleerd faculteit TU Delft Academie Bouwkunst Groningen Hanzehogeschool Groningen."
toegepaste wiskunde,NHL Stenden Hogeschool,B,Leeuwarden,Nederlands,4 jaar,"praktijkproblemen. voorspelling wachtlijsten verminderen? tegenkomt, adviesvaardigheden praktijkprojecten, zuivere AI, prominente plaats. Havo: NT; NG; EM wisB; CM wisB. Vwo: NT; NG; EM; CM wisA wisB. Mbo: wiskundevakken ondergrond wiskundevakken: AlgebraÃ¯sche modellen; Differentiaal- integraalrekening getallen; Kansrekening verzamelingenleer; Vectormeetkunde matrixrekening; Grafentheorie. toepassingen: Beschrijven (Database-ontwerp SQL); Excel (prognosemodellen programmeringsmodellen); Python; Excel, Python, R, SPSS. Kansverdelingen verklarende Optimaliseringstechnieken; Markovketens wachtrijmodellen. IndustriÃ«le algebra; Multivariate toepassingen: opdrachtgevers: Simulatiemodellen ziekenhuis; statistisch productiebedrijf. Excel, Python, Enterprise Dynamics, R. Actuariaat, Mathematics Actuariaat (financiÃ«le risicoberekeningen levensverzekeringen schadeverzekeringen); (Machine Intelligence); Mathematics (Laplace- Fouriertransformaties robotkinematica). Keuzevakken: tijdreeksanalyse. Minor** Vision NHL Stenden; OriÃ«ntatie doceren; Reliability Maintenance; Pre-Master; NHL Stenden-minors; Kiesopmaat Stage** Ã©Ã©n aandragen. rapport. ** omgewisseld. NHL Stenden Vision"
technische informatica,NHL Stenden Hogeschool,B,Emmen,Nederlands,4 jaar,"geÃ¯nteresseerd technologieÃ«n? detail? AI financiÃ«n, transport, technologies. hardwareplatforms probleemoplossing? Emmen recente industriÃ«le hardwareplatforms C/C++, C# Python. Certified Ethical Hacking Hack@Sea, Europa. Profiteer Emmen biedt; graag. NT; NG; EM wisB; CM wisB; NT; NG; EM; CM; digitalisering, industriÃ«le AI, diepgaand Ã©Ã©n Bootcamp Informatica: C/C++. BattleBot-project, racedag opnemen. Innovatie: (AI). Python, AI-concepten ontgrendel potentieel ideeÃ«n ontplooien. gezondheidszorginstellingen duurzaamheidsmethoden. datawetenschap dataverzameling modelimplementatie, Datawetenschappen: kernprincipes extraheren essentiÃ«le IoT-apparatuur, benutten cloudoplossingen. technologieÃ«n rijke leerervaring responsieve vision: beeldacquisitie, beeldverwerking patroonherkenning mini-supercomputer 3D-camera's. beeldsegmentatie, objectdetectie SCRUM-projectmanagement. Nederland stageprojecten teamwerk, droom waargemaakt, start-up. Center Entrepreneurship NHL Stenden IndustriÃ«le Robotica: behandelen industriÃ«le systeem-engineering industriÃ«le verbetering, verkent automatiseringsmogelijkheden, 'minoren'. bachelor-opleiding reguliere Afstudeerstage: bestaat. tonen, teamwerk, ronden, Vision NHL Stenden geÃ¯nteresseerd datawetenschappen doelgericht behalen, minorenfase Engelstalige Twente. NHL Stenden"
technische bedrijfskunde,NHL Stenden Hogeschool,B,Leeuwarden,Nederlands,4 jaar,"Bedrijskunde verbindt. inzetbaar. efficiÃ«nter Ã©chte Nederland JDE Peetâ€™s, Friesland Campina, Philips Scania. Audi, BMW Mercedes. twintigduizend Leeuwarden studiestad. kamers, cafÃ©s restaurants studentenprijzen studentenverenigingen. Kortom: ingrediÃ«nten onvergetelijke studententijd aanwezig! NT NG EM CM wisA wisB NT NG EM CM wisA wisB realiseert. Ã©chte Nederland rekenvaardigheid; organisaties; bedrijfseconomie. research. case. productontwerp, innovaties; Organisatieontwikkeling concurrentie blijven. zomaar. veranderen, eventuele toegaat. Nederland, oorzaken voordoet. keuzeminor. Nederland Procesoptimalisatie, respect eindklant toevoegen? behandel verbetermethoden -technieken, LEAN-filosofie simulatiesoftware. dienstverlenende organisatieprobleem beslissingsondersteunend geÃ¯mplementeerde Rijksuniversiteit Groningen."
ruimtelijke ontwikkeling,NHL Stenden Hogeschool,B,Leeuwarden,Nederlands,4 jaar,"woonwijk, verkeersstromen? verblijven? maakt? fiets supermarkt, bus wandelend station. gestaan leiden? Nederland vorm. reizen? stimuleer fiets, trein, bus metro NT NG EM CM NT NG EM CM klimaatadaptief leefbaarheid; mobiliteit; mobility; energietransitie; verkeersveiligheid verkeerspsychologie; mobiliteitsvormen; woonvormen. ruimte: Tiny Village, vijftig woningen; Public Space, herinrichting gebiedsontsluitingweg verkeerskundige New District Identity, vernieuwen na-oorlogse multi-disciplinair klimaatbestendigheid. RO-shop. Excel, visualisatietechnieken, basischrijfvaardigheid â€˜Toekomstbestendige stadâ€™ beleidskader, situatie, vervoersmiddelen middelgrote visualisatietechnieken (3D) overheidscommunicatie. ingaat essentieel, accountmanagement overheidsinstelling specialistisch Geografie, Geografie, Planologie Stedenbouw."
ocean technology,NHL Stenden Hogeschool,B,Terschelling,Nederlands,4 jaar,"9-tot-5-mentaliteit ingesteld rekenuitkomsten verkregen computer, Ocean (hydrografie) NT NG NT NG EM Ocean Ã¡ metingen. â€˜takenboekâ€™ hydrograaf Teamwork cruciaal, werkproces. geodesie computervaardigheden. dieptemetingen navigeren knie. getraind Mathematics, Physics, Tides, waves currents, Hydrography, Geodesy, Operational Manoeuvring Basics, acquisition dieptemeting voorbereidt. surveyschepen Nederlandse eruitzien, hydrografen bemanning fotoreportage. Terschelling, topografische West-Terschelling GPS, GIS-kaart survey, waterpassing MIWB Terschelling, toren MIWB landmeetkundige plaatsbepalingstechnieken, onderwater-akoestiek, meetinstrument geodetische rekenmachine. milieuwetenschap. vaartocht veiligheidsmaatregelen. Statistics, Geodesy, Legal aspects, Environmental voyage, Underwater acoustics. verrichten multibeam echoloding: waterbodem dieptemeter. meetvaartuig Koninklijke Marine Rijkswaterstaat opnemingsvaartuig, kaarten Noordzee. congres West-Europa, Hydrographic Python Safety, Qinsy. ocean mapping mapping datamanagement multibeam plaatsbepalingstechnieken, Geofysica, geologie Multibeam simulator, Hydrographic Waddenzee scheepswrakken opleidingsschip meetapparatuur voorbereiden, verwerken, surveyrapport beslag. Deep, Boskalis, Oord, Fugro, Allseas Rijkswaterstaat, Nederland zomerkamp, beroepssector MIWB, NHL Stenden MIWB-minor Survey Survey dredging offshore, Dredge Port Subsea Dynamic positioning. MIWB, â€˜North Sea Wrecks projectâ€™, wrakken Noordzee, MIWB Europese wrakken munitie praktijkonderzoek onderzoeksverslag Maritime Innovations Geomatics Delft, Hydrography Engeland, Duitsland Canada Oceanografie GIMA/Geo-informatie Utrecht."
maritieme techniek,NHL Stenden Hogeschool,B,Leeuwarden,Nederlands,4 jaar,"stressbestendig, carriÃ¨re luxe jachten, containerschepen constructies? klopt alles: voortstuwing, drijfkracht, afmetingen materiaal. vanzelfsprekend, gebeurd. afgestemd. scheepsbouwkundig rap ontwerpsoftware, carbon composiet Techniek/Scheepsbouwkunde voet up-to-date. NT, NG o&o), EM nat, CM (wis wis B); NT, NG o&o), EM nat, CM (wis wis B); Ontwerpen: scheepsontwerp. â€˜ontwerpspiraalâ€™. lijnenplan, hoofdafmetingen, prijsbepaling, gewicht, stabiliteit, trimmen ligt), schip; Hydromechanica: drijft, stabiel houdt, weerstand, scheepsbewegingen; Constructieleer: constructieleer. romp constructieplannen Werktuigkunde: ontwerpfase motor drinkwatersysteem koel- vriessystemen leerschool rompvorm scheepsmodel NHL Stenden-werkplaats. sleeptest slimste branches (offshore, jacht-, scheeps- waterbouw) opleidingen; Terschelling: Terschelling. practicumlokalen MIWB. zeiljacht esthetica stabiliteit, voorstuwing, sterkte-aspecten. rederij containerschip. reder gedaan, documentatie; werkvloerstage werf. afspeelt. lassen monteren. Terschelling Marine Awareness zee. Basic constructieplan dossier; objecten, (koopvaardij)schepen, baggerschepen, zeil- motorjachten, motorjacht reders olie- gaswinning? stage? doorgaan Maritime TU Delft? Jachtbouw, Advanced ShipX, Cybersafety, Cybersecurity, zee, TU Delft; formuleert Scheepsbouwkunde Delft. Marine Shipping Innovations Terschelling"
maritiem officier,NHL Stenden Hogeschool,B,Terschelling,Nederlands,4 jaar,"uit? draaien? afwisselend! water? zien? baan? Terschelling (Marof) zeeschip lading bemanning Marof alles. beheers Willem Barentsz (MIWB), NHL Stenden locaties; Terschelling Leeuwarden. woon Terschelling. MIWB 150 Ã©Ã©n Nederland. simulatorcentrum, opleidingsvaartuigen, practicumlokalen werkplaatsen, restaurant wooncampus vlakbij 2018-2019 gerenoveerd. MIWB? hier! NT; NG wisB EM wisB CM wisB nat. NT; NG wisB EM wisB CM wisB nat. uitzet draaien. Ã©Ã©n (Nautical Officer) (Marine Officer). belading aankomt. boord, controle, reparatie motoren, Cargo Handling Basics, Navigation Basics, Marine Basics, basic, Basic Mathematics. elektriciteitsvoorziening machinebankwerken lassen reparaties machinekamerbeheer oefenen. B hydrauliek, aandrijftechnieken vloeistof druk. tochten Waddenzee opleidingsschip Navigation Standard, Cargo Handling Standard, Marine Standard, System, Standard Mathematics. Basic brand blust, verlaat nood overleeft reddingsvlot. Medical First Aid MARCOM-B certificaat radiozendapparatuur, opvarenden. simulator trainingsweek hypermodern simulatorcentrum, waarheidsgetrouw waant. vaartijdverkorting zee. koel- vriestechniek ladingen fruit, vlees vis praktijkvaren opleidingsschip, machinebankwerken sleutelen. (Nautical Officer). (Marine Officer). ETO (Electro Technical Officer) vaar 150 180 dagen, schepen, koopvaardijschip, sleephopperzuiger, internationaal, MIWB jaarlijks bedrijvendag Navigation Advanced Cargo Handling Advanced Marine Advanced Electro Advanced Advanced Fire Fighting, Proficiency Survival Craft Maritime MIWB, NHL Stenden MIWB Cybersafety Cybersecurity; Advanced ShipX; Electro Technical Officer (ETO); Dredging Nautical, Technical Hydrography; Simulatorcentrum; simulatorcentrum eindtoets fullmission shipsimulator. rederij stageloopt. verlengde rederij. Maritime Innovations Terschelling."
