study_programme_name,hogeschool,study_programme_type,study_programme_location,study_programme_language,study_programme_length,text
energietransitie engineer,HZ University of Applied Sciences,AD,Roosendaal,Nederlands,2 jaar,"beter, makkelijker maken! Engineering. gezondheidszorg, energiebranche vernieuwende otwikkelen consumenten. insteek. autofabriek automatiseren zorginstelling speeltoestel kinderen beperking. gedachten. wensen. daarvan inzetbaar voeten mechatronica. zelf! installatiebedrijf. praktisch. waarom kunnen. breed. organisaties. gerichte Hieronder beroepsrichtingen Engineering: Electrical Engineer, Mechanical Engineer, Mechatronics werktuigbouwkunde; maatschappij; speeltoestel kinderen beperking; electric circuits netwerktheorie. elektrotechniek; improvement; statica. mechatronica; duurzaamheid; dynamica sterkteleer meettechniek. projectmanagement, constructieleer duurzaamheid; Stage: 11 lang, week; stage: mechatronica. Afstudeerstage: stage: mechatronica. prima opstap bachelor; eenvoudig doorstromen; meldt bacheloropleiding; maat gemaakte programma's Avans HZ University Applied Sciences; (soms 3) bacheloropleiding; opties Engineering: Deeltijd: Mechatronica; Avans Hogeschool, Breda; Voltijd: Engineering; HZ University Applied Sciences, Vlissingen; Voltijd: Werktuigbouwkunde; Rotterdam; Deeltijd: Werktuigbouwkunde; Rotterdam;"
technische bedrijfskunde,HZ University of Applied Sciences,AD,Roosendaal,Nederlands,2 jaar,"sneller, enthousiast plannen. Bedrijfskunde werkvloer resultaat bereiken. Bedrijfskunde intern haar verbetermogelijkheden instructie stukje toepast uitkomsten bespreek docent. breed. oriÃ«nteert beroepsrichtingen. hoek. van: Accountmanager, Communicatie-professional, Marketeer, Ondernemer. Kennislijn: bedrijf; sterktes zwaktes bedreigingen bedrijf; Lean verspillingen oplossen; tentamen haalt Lean Orange Belt; bedrijfsanalyse balans lezen financiÃ«le situatie bedrijf; Projectonderwijs: bedrijf; sterke-zwakte-analyse (swot) interne brengen; bedreigingen liggen; bestaand verspillingen liggen; knie oefenen verbetervoorstellen; ontwikkeling: Lumina jezelf; ontwikkeldoelen; oefenen reflecteren, ontvangen; kader opstellen cv, LinkedIn motivatiebrief; Stage: meewerken Kennislijn: accounting stakeholders brengt, verzamelt omzet doelen; verandermanagement; verandering begeleiden, implementeren; Excell PowerBi; Projectonderwijs: concreet regio; verbetervoorstellen implementeren; ontwikkeling: afstudeerplaats -opdracht; oefenen brief; train presenteren; Lumina; Stage: afstudeerstage; lossen; verbeteringen implementeren; prima opstap bachelor! eenvoudig doorstromen; meldt bacheloropleiding; maat gemaakte programma's Avans HZ University Applied Sciences; (soms 3) bacheloropleiding; opties Bedrijfskunde: Bedrijfskunde HZ University Applied Sciences, Vlissingen Bedrijfskunde Avans Hogeschool, Breda CommerciÃ«le Economie HZ University Applied Sciences, Vlissingen"
biologie en medisch laboratoriumonderzoek,Hogeschool Inholland,B,Amsterdam,Nederlands,4 jaar,"ontstaan ziektes? vaccins? Waarom ouder? DNA-niveau onderzoeken! vaccin? ontstaan kanker? zeggen iemands bloedwaarden behandeling? ziekte Laboratoriumonderzoek (BML). sporen verdiend wetenschap achtergronden, uren state-of-the-art laboratoria Ã©n instellingen ontwikkelt? Wees gerust, beslissen. brede, oriÃ«nterende Laboratoriumonderzoek Biotechnologie. vertraging veilige, vertrouwde Havo; Economie (scheikunde Cultuur (scheikunde B Gezondheid; Vwo; Economie (scheikunde Cultuur (scheikunde B Gezondheid; andere; wo-propedeuse; wo-bachelor; Studieopbouw kort: BML laboratoriumonderzoek lab, celfysiologie, genetica, immunologie microbiologie. Indeling studieprogramma: vierjarige keuzemomenten beslist breed. laboratoriumonderzoek Biotechnologie Chemie. Hierdoor BML Biotechnologie Bovendien disciplines, biotechnologie chemie. propedeuse: propedeuse, laboratoriumonderzoek. Biotechnologie Chemie. analist (laboratoriummedewerker) basisniveau: onderzoeksplan op, resultaten. voortgang, ingericht voortgang gaten adviseren. lab, opzetten kleinste materie groots bereiken, twijfel precieze nood: Sciences Chemistry hetzelfde. Biotechnologie Chemie. sciences chemie. basischemie, celbiologie scheidingstechnieken. reacties moleculair effect cel weefsel. Bovendien onderzoeks- rapportagetechnieken laboratoriumprofessional labdagen. standaard technieken, veiligheid, planning, bijhouden labjournaal. keuze: BML vertraging Biotechnologie Chemie? BML laboratoriumonderzoek. afgerond keuze: Diagnostiek trekt Bioresearch meeste? Diagnostiek Bioresearch? hogeschool, instituut uitzoekt. Verdiepen: laboratoriumonderzoek. genexpressie moleculair Lukt lichtgevende bacterie weefsels centraal, onderzoeken. monsters patiÃ«nt is? detectietechnieken genetisch laboratorium, bioinformatica-tools computer. keuze: Diagnostiek Bioresearch? Talent? uitdaging? Analytical Sciences Talent Programme, gesteund overheid. â€˜honoursprogrammaâ€™ nÃ³g optie Leadership Innovation Programme teams. specialisatie: Diagnostiek; diagnostiek patiÃ«ntmateriaal betrouwbaar nauwkeurig geanalyseerd methodes Artsen behandelplan stellen. diagnoses hematologie, klinische microbiologie, kwaliteitsmanagement validatie. Bioresearch; wetenschap bereikt, genezing ziektes lastig. bioresearch diversiteit onderzoekstechnieken. genezing wÃ©l dichterbij menselijke kweken model. weefsels niveaus (moleculen, DNA, RNA eiwit) datasets verbanden haalt. onderzoeksgroepen, oncologie neurologie. stagiair opdoen? Diagnostiek Bioresearch? hogeschool, instituut uitzoekt. flinke keuzevrijheid onderwijscluster? bioinformaticus ontwikkelen? specialisatie: Diagnostiek; diagnostiek patiÃ«ntmateriaal betrouwbaar nauwkeurig geanalyseerd methodes Artsen behandelplan stellen. diagnoses hematologie, klinische microbiologie, kwaliteitsmanagement validatie. Bioresearch; wetenschap bereikt, genezing ziektes lastig. bioresearch diversiteit onderzoekstechnieken. genezing wÃ©l dichterbij menselijke kweken model. weefsels niveaus (moleculen, DNA, RNA eiwit) datasets verbanden haalt. onderzoeksgroepen, oncologie neurologie. stagiair opdoen? diagnostisch lab, instituut onderzoeksgroep ziekenhuis. werkbesprekingen onderzoeksmeetings. startende Afstuderen; afstudeerstage. bewijs planning, verwerkt scriptie. eindgesprek verdedig resultaat? welverdiende diploma! Science; Laboratoriumonderzoek afgerond? Gefeliciteerd, noemen. basis; analist, academisch onderzoeksinstituut. afgestudeerden commerciÃ«le analyselabs farmaceutische levende organismen tests opzet virussen detecteren fundamenteel kanker genetische aandoeningen doorgronden. genezing bestrijding ziekten aandoeningen. zullen dankbaar Inholland volwaardige loopbaan stoppen jaar? enige. besluiten BML (master)opleidingen biomedische wetenschappen."
bouwkunde,Hogeschool Inholland,B,"Alkmaar, Haarlem",Nederlands,4 jaar,"nieuwe, gebouwen, daaromheen, functioneren? duurzamere duurzamere planeet? heen. Noord-Holland zoveel waarover nagedacht iedereen. uit? klimaatverandering duurzaamheidseisen aangepast Hou verkennen? Vallen opstaan deins terug. geprobeerd, gedurfd hangen dromen mogelijkhedenâ€¦ leerweg. Havo; Economie Maatschappij; Gezondheid; deficiÃ«ntie Vwo; Economie Maatschappij; Gezondheid; deficiÃ«ntie andere; wo-propedeuse deficiÃ«ntie wo-bachelor deficiÃ«ntie je; Bouwtechnisch bouwfysisch ontwerpen: ruimtelijk-functioneel bouwfysisch gebouwen, zin bouwfysisch berekenen ontwerp; Constructief ontwerpen: berekenen gebouwen; Uitvoeringsorganisatie: uitvoeringsgereedmaken, kostenplanning, bouwmethodiek, logistiek, bouwplaatsinrichting planning uitvoeringswerkzaamheden. Kenmerken uitgangspunt behoren â€˜zijnâ€™ bebouwde bouwkunde; Gezondheid: ondernomen creÃ«ren gezond leefmilieu werkomgeving bouwers; Duurzaamheid: betekenissen: bestendig, stevig, blijvend, zuinig kijkend bril: potentie gebouw, hergebruiken herbestemmen?; Creativiteit: voorgeschreven verlopen outside-the-box kleinschalig; Alkmaar Haarlem kleinschalig overzichtelijk sfeer persoonlijk. naam. lijnen kort flexibel. Inholland. praktijkgerichtheid; organisatorische bouwtechniek robuuste (zowel bouwtechnisch bouwfysisch) makkelijk instromen vervolgopleiding TU Academie Bouwkunst; integratie BIM (Building information Modeling) BIM BIM-engineer BIM-coÃ¶rdinator; Discovery LAB. snelle digitalisering bouwsector cluster LAB. gewerkt innoverende vragenstukken twins) digitalisering Kennisdeling key; Vakdiploma Bouwbedrijf (KOB). â€˜Uitvoeringsorganisatieâ€™ aannemersvakdiploma (KOB-certificaat) Studievormen; Theorie: bestanddeel gastcolleges, uren zelfstudie; individueel, realistische casussen opbouwend complexiteit studiejaren. ondersteuning: procesmatig deskundige desgevraagd advies; Praktijk: praktijkkennis live bouwprojecten Nederland Europese studiereizen; Beroepsvaardigheden: oefenen practicumopdrachten computerondersteunende BIM (Building Information Modeling). ingenieur. stevig theoretisch fundament bouwfysica, materiaalkunde. schooljaar tien zoveel volle colleges; realistische gehaalde beroepsrollen: architect, bouwtechnisch medewerker architectenbureau, constructeur aannemer/werkvoorbereider. â€˜bloedgroepenâ€™ bouwsector â€˜bloedgroepenâ€™ Bovendien Spectaculair; theorielessen bouwprojecten Nederland Europese stad. spectaculairst. Zien, bedacht gemaakt! zo, bouwplaats oriÃ«nterende twintig aannemer. komen, partijen bouwprojecten, afgestemd geheel offerte modelleren coÃ¶rdineren, assisteer projectuitvoering wees vraagbaak medewerkers bouwplaats. moeilijker inhoudelijk, zelfstandigheid verwacht utiliteitsbouw (gebouwen uitsluitend woonfunctie). kader verdere bouwfysica BIM datamanagement, bouwbesluit, construeren uitvoeringsorganisatie. o.a.: Bouwtechniek herbestemmen, onderhoud, BIM-coÃ¶rdinatie, klimaatinstallaties energieconcepten internationalisering. â€˜duurzaam herbestemmenâ€™. richtingen: bouwtechnisch constructief uitvoeringsorganisatie. Inmiddels gevonden gekozen. Daardoor bewust architecten- constructiebureau, overheid aannemer? spannend verantwoordelijkheden krijgt, ooit. Stagebedrijven; stageplaatsen. liepen Bouwbedrijf Nijs, BAM, Heddes Bouw, Ballast Nedam, Dura Vermeer, architectenbureaus kleinere bouwbedrijven. gerust voorbij horizon stageavontuur buitenland; bouwkundigen welkom. druk grens kennen, vakinhoudelijk persoonlijk. elders Europa bouwtechnieken China? collega's vreemde cultuur? studiejaar. Probeer zo'n bemachtigen. Zo'n liggen? specialisatie, gang gezet. key. uitvoeringsorganisatie tevens KOB-traject aannemingsvakdiploma behaalt. spectaculaire studiereis georganiseerd. studiereis internationaal. verleden bestemmingen New York, Japan, China, Dubai geweest. Afstuderen; bouwbedrijf vormgeven. proeve bekwaamheid: uitgegroeid young Science; af, (BSc) ingenieur! realiseren? bouwproces? bouwprojecten. architectenbureau tekeningen, bestekken kostenramingen. projectleider je? wachten bachelordiploma, Stroom masterstudie Amsterdam TU Delft. stedenbouwkundige architect worden? Academie Bouwkunst TU. post-hbo- postacademische"
chemie,Hogeschool Inholland,B,Amsterdam,Nederlands,4 jaar,"morgen? favoriete onderzoek? Chemie! gedragen manipuleren? gifdeeltjes traceren afvalwater vervuilingen geneesmiddelen opsporen? bioplastics dagelijkse gebruiksvoorwerpen polymeren transporteren opslaan? vierjarige Chemie. sporen verdiend wetenschap achtergronden, uren state-of-the-art laboratoria Ã©n instellingen ontwikkelt? Wees gerust, beslissen. brede, oriÃ«nterende science-opleidingen. vertraging veilige, vertrouwde Economie (scheikunde vereist) Cultuur (scheikunde B vereist) Economie (scheikunde vereist) Cultuur (scheikunde B vereist) wo-propedeuse wo-bachelor Studieopbouw kort analist. deskundige laboratorium. wegwijs opbouwt. Indeling vierjarige keuzemomenten Fases vierjarig propedeuse: laboratoriumonderzoek science-opleidingen Laboratoriumonderzoek (BML) Biotechnologie. Hierdoor besluiten BML Biotechnologie. verdiepen: keuze: vertraging BML Biotechnologie? analisten. specialisatie: Energy Next Generation Materials Advanced Analytical Solutions. specialiseren: Energy Next Generation Materials, polymeren. Advanced Analytical Solutions methodes inhoudsstoffen instituut. keuze: keuzevrijheid. data-analyse. onderzoeksorganisatie werkbesprekingen onderzoeksmeetings. startende Studievormen roostering geloven lesvormen afwisselen. ingedeeld tien weken, locatie, variÃ«rend werkcolleges, projectgroepen. zelfstandig. zeven (laboratorium)vaardigheden. (onderzoeks)project derdejaarsstage instellingen, kunt. Pak vrijheid plekken aanspreken. propedeuse, laboratoriumonderzoek. science-opleidingen Laboratoriumonderzoek Biotechnologie. analist basisniveau: onderzoeksplan op, resultaten. voortgang, ingericht voortgang gaten. opzetten kleinste materie groots bereiken, twijfel precieze nood: Sciences Chemistry hetzelfde. Laboratoriumonderzoek Biotechnologie. sciences chemie. basischemie, celbiologie scheidingstechnieken. reacties moleculair effect cel weefsel. Bovendien onderzoeks- rapportagetechnieken. laboratoriumprofessional praktijkdagen laboratorium. standaard technieken, veiligheid, planning, bijhouden labjournaal. fysische titrimetrie. Lukt betrouwbaar quality control-advies brengen? eigenschappen synthetiseren eigenschappen. eenvoudige moleculen, naarmate vordert structuren complexer. keuze: Energy Next Generation Materials Advanced Analytical Solutions? Mede elektrochemie razendsnel tempo. jonge krijgen. gekozen. werkbare batterij eigenschappen? betrouwbaar meten? Talent? uitdaging? Analytical Sciences Talent Programme, gesteund overheid. honoursprogramma nÃ³g Energy Next Generation Materials Momenteel enorme beweging gang gekomen fossiele brandstoffen vervangen duurzamere groenere alternatieven. polymeren belangrijk. Energy Next Generation Materials hierop bronnen opslaan. bijzondere eigenschappen polymeren elkaar? synthetiseren Advanced Analytical Solutions Advanced Analytical Solutions methodes valideren inhoudsstoffen verbindingen interacties verbindingen. samples bewerkt voordat analyseert. Vandaar prepareren samples biomoleculen reproduceerbaar Energy Next Generation Materials Momenteel enorme beweging gang gekomen fossiele brandstoffen vervangen duurzamere groenere alternatieven. polymeren belangrijk. Energy Next Generation Materials hierop bronnen opslaan. bijzondere eigenschappen polymeren elkaar? synthetiseren Advanced Analytical Solutions Advanced Analytical Solutions methodes valideren inhoudsstoffen verbindingen interacties verbindingen. samples bewerkt voordat analyseert. Vandaar prepareren samples biomoleculen reproduceerbaar afstudeerstage. bewijs planning, verwerkt scriptie. eindgesprek verdedig resultaat? welverdiende diploma! afgerond? Gefeliciteerd, noemen. analist, onderzoeksinstituut. laboratorium. bewijst dat: chemicus (scheikundige). gedragen beÃ¯nvloeden. deskundig analist plekken vindt! energieopslag, veiligere kunststoffen efficiÃ«ntere zonnecellen. Inholland volwaardige loopbaan stoppen verder? (master)opleidingen farmaceutische chemie. leraar kopopleiding."
civiele techniek,Hogeschool Inholland,B,Alkmaar,Nederlands,4 jaar,"bruggen, sluizen dammen beschermen klimaatverandering? Nederland gebouwd deur uitgaat treinreis. asfalt rails ingenieurs. dijken, dammen, sluizen gemalen beschermen water. zo'n infrastructuur. bescherm stijgende zeespiegel. Havo; Economie Maatschappij; Cultuur Maatschappij; Gezondheid; Vwo; Cultuur Maatschappij; Economie Maatschappij; Gezondheid; andere; wo-propedeuse deficientie wo-bachelor deficientie Studieopbouw kort; inrichten. uitgebreid; omvat infrastructuur. passen, houdend ecologische, politieke randvoorwaarden. Studievormen; theorie: hoorcolleges uren zelfstudie: locatie, prettig vindt; hersens kraken groepsverband praktijk: ingenieursbureaus overheden, luister gastsprekers, onderzoek: bewijs construeren, 3D waterbouw brug, jachthaven bouwrijp woonwijk. mooiste excursies. inspireren zeesluis IJmuiden, Zuidasdok Afsluitdijk. indrukwekkende Vakken; mechanica; Vloeistofmechanica; Inleiding wegenbouw; BIM Waterbouw; Construeren staal; Grondmechanica; Geodata (landmeten); VCA; Uitvoeringstechniek; Construeren beton; Betontechnologie; bouw; Internationalisering. helm, hesje veiligheidsschoenen trekken. stage! twintig offerte beantwoord medewerkers bouwplaats. waterbouwkundige Vakken; Waterbouw; Geodata; Wegenbouw; rapportagetechniek; mechanica; Grondmechanica; Wegontwerp; BIM. waterbouw, hydrologie ordening. verkeersbouw waterbouwkundige interesses. stageplek. werken; teams. verantwoordelijkheden; aankunt! derdejaarsstage kantoor advies- constructiebureau, overheid aannemer. voel avontuur? interesse! contacten; Inholland Daardoor stageplaatsen. vormgeven. proeve bekwaamheid: uitgegroeid Science; springplank duiken Delft Eindhoven. post-hbo- postacademische"
elektrotechniek,Hogeschool Inholland,B,Alkmaar,Nederlands,4 jaar,"slimmere efficiÃ«ntere concreet vrijwel afhankelijk. na: smartphone, muziek luisteren e-mailen. Binnenkort rijdt merendeel Nederlandse wagenpark elektrisch. zorgbehoevenden. windmolens. leveren. (Natuurkunde deficiÃ«ntie Economie (Natuurkunde (Natuurkunde deficiÃ«ntie wo-propedeuse deficiÃ«ntie wo-bachelor deficiÃ«ntie Studieopbouw kort onderscheidt informele sfeer, inbreng lesaanbod koppeling arbeidspraktijk. Stagelopen behoort Studievormen (werk)colleges. vergroten, luister gastsprekers. groepsverband projectopdrachten hoorcolleges, werkcolleges, practica, coaching-sessies stages. Twijfel nog? dol automatisering, robotica, Electrotechniek past, Informatica. studiejaren bevorderen. natuurkunde, elektronica. periodes, verbonden kwesties Reverse Domestic appliances, Agriculture, Power Amplifier, Automation machine. automatiseringsvraagstuk lossen, eenvoudige afstandsbediening. wis- natuurkunde, netwerktheorie, digitale/analoge installaties. complexer, oplossend vermogen. opnieuw themablokken, waaronder: Roboticasystemen, Health care systems, Climate control systems, extern schoolproject. elektrotechnologie, vermogenselektronica, automatisering, meet- regeltechniek. stageperiode twintig organisatie, conceptueel. Inholland databank vacatures nationale stagebedrijven, Stage-activiteiten access-control microcontroller, robotarm, softwareontwikkeling PLC proces, gespecialiseerde sensor, grids energieopslagsystemen. stagebegeleider rapporteert werkzaamheden. besturingstechniek power engineering. sensoren, beeldherkenning. sorteermachine Lego grid, â€˜buurt batterijâ€™. thema: energiesystemen. afsluiting bevindingen verslag, presenteert. afgestudeerde alleskunner verstand zaken. brede, concreet facetten waardevol visie optimale Bovendien prettig uitstekend opereren, jezelf. verwante vervolgopleidingen, Delft. TU Delft speciale doorstroomminor vervolgopleiding TU Delft. stromen ICT."
informatica,Hogeschool Inholland,B,Haarlem,Nederlands,4 jaar,"razendsnel schreeuwt ICTâ€™ers. tijdperk: laptops, mobieltjes tablets bestaan. onderwijs, ICT. razendsnel jonge, informatici groot. tal ICT-sector. invoering ICT-toepassingen, zoekt. Havo; Economie Maatschappij; Cultuur Maatschappij; Gezondheid; profiel; Vwo; Economie Maatschappij; Cultuur Maatschappij; Gezondheid; profiel; andere; wo-propedeuse; wo-bachelor; Studieopbouw kort; gevarieerd gegeven expertises development, interaction cloud, security, AI communicatie- onderzoeksvaardigheden. streven ernaar ICT-sector; vaandel verwonderlijk behulpzaamheid Ã©Ã©n punten noemen; Fases; fases: propedeuse, kernfase afstudeerfase. (de propedeuse) developer specialist. kernfase (tweede taken. kernfase beroepsoriÃ«nterende selectie keuzemodules. voertaal keuzemodules Engels. studiebegeleider Ã©Ã©n Inholland, hogeschool, afsluiting ICT-product ontwikkelt; Periodes; periodes, georganiseerd ICT-praktijk. onderwijsactiviteiten webdesign opgelost Agile/ Scrum; Studievormen; onderwijsvormen; hoorcolleges, practica; gaat; woont lezingen gastdocenten excursies; periodes, georganiseerd centrale thema's, creatie applicaties. ICT-gebied softwareontwikkeling. ICT-gerelateerde Engels basisvaardigheden versterken. Webmarkup; Webdesign; Informatiesystemen; Inleiding Modelleren; Linux Databases; Database; Applicatiebouw; Netwerken; Interaction JAVA. NoSQL, webapplicaties API-programmering voltooit front-end back-end integreert. Engels, sociaal-ethische juridische deskresearch orde; Java Fundamentals; IT Service Management; NoSQL; Routing Switching; Applicatieontwerp; Functioneel Modelleren; User Interface; Engels; studiepunt; Webapplicatie; Ondernemerschap ICT; Linux 2a; Code Generatie; Java Advanced; Sociaal-ethisch/juridisch onderzoek; 2b. 3; dagelijkse werkzaamheden IT-professional. doen; Specialisatie; breekt afstudeerfase minoren. Nederland buitenland; keuzes: Cybersecurity; AI; Cybersecurity (februari juni); landschap verandert razendsnel. geconfronteerd berichten cyberbeveiliging. technologieÃ«n creÃ«ren voortdurend aanvalsmogelijkheden cybercriminelen, generatie cyberbeveiligingsspecialisten toeneemt; AI (februari juni); datawetenschappers exponentieel gegroeid. onderscheidt ArtificiÃ«le Intelligentie, software-georiÃ«nteerde 'wicked (data)problemen'. 4; Mobile Cloud Computing. afstudeertraject. Vrijwel onderzoeks- ontwikkeltraject bedrijf; Mobile (september januari); snelle acceptatie mobiele smartphones tablets landschap applicatieontwikkeling drastisch veranderd. iOS Android. platforms; Cloud Computing (september januari); server. springplank succesvolle carriÃ¨re softwareontwikkeling cloud; Science; noemen. (pre-)masteropleidingen IT Nederland daarbuiten. voorbeeld Nederland"
luchtvaarttechnologie,Hogeschool Inholland,B,Delft,Nederlands,4 jaar,"1911 vloog Anthony Fokker rondje, boven Sint Bavokerk Haarlem. Inmiddels witte strepen blauwe hemel normaal. 2070 jaarlijks low-cost ruimtereis. lucht- ruimtevaarttechnologie snel. merk overal. weg, lichtgewicht aerodynamische auto-ontwerpen. stoep, Nike Airs. luchtvaarttechnologen. daaraan meewerken? Luchtvaarttechnologie vliegtuigen vliegtuigonderdelen. Havo; (Natuurkunde deficientie Vwo; Economie (Natuurkunde (Natuurkunde deficientie andere; B geadviseerd); wo-propedeuse deficientie wo-bachelor deficientie Studieopbouw kort; Luchtvaarttechnologie vliegtuigen vliegtuigonderdelen. gebied. beroepsgroepen Uiteraard luchtvaart, autoindustrie. hypermodern pand campus TU Delft. thuis. Luchtvaarttechnologie luchtvaartindustrie. ze. windtunnel, composietenlaboratorium bestemde simulator. vormen; Theorie; basisvakken gastcolleges. uren zelfstudie. verslagen scripties over? themaprojecten. luchtvaartechnologie computer-, teken- testprogrammaâ€™s medestudenten! twintig Onderzoek; onderzoeksvaardigheden. -vaardigheden. Ã©cht luchtvaarttechnologie. luchtvaarttechnologie. vliegtuig buitenland? Luchtvaarttechnologie logische collega's Inholland bedrijven: Airbus Duitsland China. cultuur talenkennis! buitenlandstage Ã©n cv. route. eigen, onderscheidende persoonlijkheid. richtingen: Development; Lightweight Structures. Hierna specialisatiefase. studeert, spreek Engels (minor) gasturbines. Amsterdam. heen, studieonderdelen vestigingen Inholland. werkveld! resultaat afstudeerscriptie. vervolgstudie Science; Luchtvaarttechnologie af? tal werkgevers ontwikkelaars lichtgewicht luchtvaart: Fokker KLM. kennisinstelling NLR, TU Delft TNO. Luchtvaarttechnologie eenvoudig buren: TU Delft. schakeljaar doorlopen."
ruimtelijke ontwikkeling,Hogeschool Inholland,B,Haarlem,Nederlands,4 jaar,"toekomstbestendig woonwijken bedrijventerreinen uitgaan pijlers economie, plek. leegstaand stuk stad, niets gebeurt. woonblok staan, koffietent hoek. plekken moois leegstaande kantoren kerken krijgen. woningnood Ã©n economie verbeter Economie Maatschappij; Cultuur Maatschappij; Gezondheid; Economie Maatschappij; Cultuur Maatschappij; Gezondheid; wo-propedeuse; wo-bachelor; Studieopbouw kort economie. pijlers uniek Nederland. brede, ontwerp- bouwproces. bouwmanagement bouwkundige fases slag: ideeÃ«n exploitatie bouwproject. Haarlem, ondernemende, bruisende hogeschool, campus rand duinen, sfeer Inholland. je? samenwerkingen nationale Ã©n studies bouwmanagement karakter kent. georiÃ«nteerde gerelateerd Studievormen hoorcolleges deskundigen veld. Reserveer uren zelfstudie. koppel projectopdrachten. link praktijksituaties. krijgt: procesmatig deskundige desgevraagd advies. excursies, internationaal. bouwproject studiereis. studiereizen gingen Berlijn. Uiteraard grens over. cruciale langs. ideeÃ«n bouwproject uitgangspunten ordening uitvoerings- exploitatieplan bouwwerk. eerste, oriÃ«nterende stagelopen: twintig lang, oriÃ«nteren gebiedsontwikkeling projectontwikkeling nieuwbouw. uitgebreider ingewikkelder. bouwteam vervullen. economie, toekomstbestendigheid. Buiten, het. Vandaar momenten stageloopt. uitgelezen proeven discipline oriÃ«ntatie eindigt vastgoedvoorraad. inmiddels toekomstig gevonden spannend verantwoordelijkheden krijgt, ooit. Bewijs waard adviesbureau, belegger, projectontwikkelaar, woningcorporatie. Bouwopgaven verschillen land. Inholland stage-mogelijkheden toepassing. ticket liefste boekt? avontuurlijke draai carriÃ¨re Antwerpen Antwerpen (AP Planteijn Hogeschool). beroepenveld. vul proeve bekwaamheid: serieuze oplossen. Built Environment Bouwmanagement Vastgoed Built Environment langs. ideeÃ«n bouwproject uitgangspunten ordening uitvoerings- exploitatieplan bouwwerk. bouwsector Bouwmanagement Vastgoed stroom"
technische bedrijfskunde,Hogeschool Inholland,B,Alkmaar,Nederlands,4 jaar,"dÃ© bedrijfsprocessen. efficiÃ«nt afdelingen organisatie: productieafdelingen, verkoop marketing, distributie, financiÃ«n personeelszaken. dÃ© lossen, economie marketing. Havo; Economie Maatschappij; Cultuur A, B C Gezondheid; profiel, deficiÃ«ntie Vwo; Economie Maatschappij; Cultuur A, B C Gezondheid; profiel, deficiÃ«ntie andere; wo-propedeuse, deficiÃ«ntie wo-bachelor, deficiÃ«ntie Studieopbouw kort; Bedrijfskunde (TBK) vierjarige, veelzijdige staat. draad begeleiding. bedrijfsopdrachten ingewikkelder. Opbouwschema; OriÃ«nterende bedrijfsbezoeken; Productontwerp; Arbo- ergonomie onderzoek; Omgevingsanalyse. Advies; Advies. Asset Ketenlogistiek; Asset Ketenlogistiek; Ondernemen; Ondernemen; Afstuderen; theorie; terug: thema's. opdrachtgever, aanraking rapport presentatie. Theorielessen; theorielessen tentamen Stages; theorielessen liefst stages. oriÃ«nteren werkomgeving. natuurlijke baan. Bedrijfskunde (je stage) verwachten: OriÃ«nterende bedrijfsbezoeken; Productontwerp; Arbo- ergonomie-onderzoek; Omgevingsanalyse. onderwerpen, organisatiekunde, logistiek, marketing, bedrijfseconomie productieprocessen. Vakken; Organisatiekunde; Logistiek; Marketing; Economie; Productieprocessen; ICT; Energietechniek; Onderzoek; Communicatie; Managementvaardigheden. advies. Buitenland; werkende terechtkomt, opdoet. stage(s) Vakken; Organisatiekunde; Logistiek; Marketing; Economie; Productieprocessen; ICT; Energietechniek; Onderzoek; Communicatie; Managementvaardigheden. gedeelte optimaliseren interne branche werkzaam verantwoordelijkheid baan, bescherming uitdagingen. Innoveren Ondernemen. ondernemingsplan bedrijf! bedrijfskunde profileren. Science; Bedrijfskunde Inholland volwaardige loopbaan behoren mogelijkheden: Bedrijfskunde; Bedrijfskunde; Bestuurskunde; Logistiek; Economie; Administration; Asset Management."
