study_programme_name,hogeschool,study_programme_type,study_programme_location,study_programme_language,study_programme_length,text
forensisch onderzoek,Saxion,B,Enschede,Nederlands,4 jaar,mannen vrouwen witten ongevallen branden incidenten delict wiskunde/statistiek forensics wetgeving FE toedracht hypotheses interviewen dna verloop brandversnellers ramp verkeersongeval gebeurtenis schoenafdrukken gegevensdragers Wetgeving onderzoekstechnieken VerbergenVakken Criminologie brandpreventie materiaalonderzoek brandpreventie materiaalonderzoek politieacademie
fashion & textile technologies,Saxion,B,Enschede,"Nederlands, Engels",4 jaar,pionier voetafdruk visionair fashion cirkel grondstof grondstof sportkleding eruitziet inkoper planet computerlokaal losstaan textielbedrijf
elektrotechniek,Saxion,B,Enschede,Nederlands,4 jaar,micro-elektronica printplaten micro controllers batterijen energievraagstukken robotracewagen C micro-elektronica inzetten bereik gelijkstroom wisselstroom C Ontwerpmethodieken Procesautomatisering compatibiliteit automatiseringsproject opwekking VerbergenOnderwerpen EIE Datanetwerken signaalverwerking VerbergenOnderwerpen grids quality opwekking automatiseringssysteem Solutions-project
creative media and game technologies,Saxion,B,Enschede,Engels,4 jaar,reality-ervaringen visuals kunstenaars leerpaden Kunstenaar Artist personages geluiden karakterontwikkeling Unity-fundamenten Kernvaardigheden Programmeerfundamenten Shader-programmering Artist kunstenaars leerpaden Kunstenaar Artist personages geluiden karakterontwikkeling Artist Producing Unreal
civiele techniek,Saxion,B,Enschede,Nederlands,4 jaar,klimaatveranderingen verkeersknooppunten parkeergarages hbo-vaardigheden studiecoaching verbouw klimaatadaptie specialisatiemodules studiecoach filmpje Wijkontwerp Stroomgebied bouwsector studiecoaching techneuten BIM-engineering uiting
chemische technologie,Saxion,B,Enschede,Nederlands,4 jaar,basistheorie pilotopstellingen destillatiekolom koeltoren vloeistoffen bierleiding geleiding straling reactor procesveiligheid bezinking grondstof Onderzoeksprojecten stromingsleer warmteoverdracht Onderzoeksprojecten ​Stage leer Chemical
chemie,Saxion,B,"Enschede, Deventer",Nederlands,4 jaar,creatie batterijen Polymeerchemie Chemical fingerprinting mining Grensvlakchemie bedrijf/instelling mastergraad
bouwkunde,Saxion,B,Enschede,Nederlands,4 jaar,klimaatadaptie bouwtechnieken klantbehoeften woongebouw managementkant Bouwinnovatie bouwsector winkel sportgebouw uiting
biologie en medisch laboratoriumonderzoek,Saxion,B,"Enschede, Deventer",Nederlands,4 jaar,enzymen babyvoeding honing VerbergenVakken metabolisme bloed bloedstolling uitslag mutaties genomics kerntaken kerntaken Wetenschappen
werktuigbouwkunde,Saxion,B,Enschede,Nederlands,4 jaar,WB oriënteer bedrijfspresentaties bedrijfsbezoeken materiaalkeuze plc-besturing pneumatiek gassen warmteleer productietechniek wielen wielen
applied nanotechnology,Saxion,M,Enschede,Engels,2 jaar,kenmerk fusie micro-/nano-engineering concentraties explosieven micro-/nanosensoren point-of-care-test huisartsen speeksel SluitenOnderwerpen systeemmodellering R&D-omgeving tutorials
robotics systems engineering,Saxion,M,Enschede,Engels,1.5 jaar,changers methodologie
master of urban and area development (joint degree),Saxion,M,Utrecht,Nederlands,2 jaar,Deelnemers provincies projectontwikkelaars bouwers architectenbureaus gebiedsmanagers gast procesmanagement onderzoekscompetenties stadsontwikkeling gebiedsregisseur keuzemodulen veranderingsprocessen contexten onderhandelingen
innovative textile development,Saxion,M,Enschede,Engels,1.5 jaar,textielinnovatie Science-diploma overgangscursus harte cross-overs cursusinhoud kwartalen kwartalen tutor projectdocent conceptualisering onderzoeksmethodologieën format Onderzoeksmethodologie Co-creatie branchevereniging lancering Co-creatie Manager Managing crossovers name thesis
ict: software engineering,Saxion,M,Deventer,Engels,1 jaar,softwarespecialist bezitten Science-diploma computing onderzoeksmethodologie waarschijnlijkheid programmeerconcepten programmeerparadigma's softwareontwerpfilosofie learning-project bewerkingen Bereik transfer
engineering,Saxion,AD,Enschede,Nederlands,2 jaar,erken professionaliteit takeholders opleidingsduur sturing Vernieuwing Aanpassingen intensivering wiskundeonderwijs toepassingsgericht wiskundebasis puntmassa Differentiëren Analyseren procesbesturing wrijving Berekenen puntmassa productieoptimalisatie
software development,Saxion,AD,"Enschede, Deventer",Engels,2 jaar,héél kantoortuin aard meeloopstages kantooromgeving coachen verwijzen bedrijfscultuur programming programming programming vulling meeloopstages
bouwkunde,Saxion,AD,Enschede,Nederlands,2 jaar,bachelortitel BIM-gebied knelpunten bouwinformatiemodellen Inleiding hoofddraagconstructies BIM-omgeving woningbouw hoofddraagconstructies Milieubewust Beheren utiliteitsbouw Meten ICT-toepassingen
biologie en medisch laboratoriumonderzoek,Hogeschool Utrecht,B,Utrecht,Nederlands,4 jaar,leukemie allergie dementie eiwittechnieken vaccin ebola epidemie metabole tumorbiologie keuzecursussen cursuspakket
built environment,Hogeschool Utrecht,B,Utrecht,Nederlands,4 jaar,energiegebruik noodzaak wiskunde)- isolatie sloopafval waterberging hittestress maten lesblok Geografie Planologie
chemie,Hogeschool Utrecht,B,Utrecht,Nederlands,4 jaar,deeltjes syntheses basiscursussen alcohol pijnstillers veiligheidsregels afstudeertitel master's
chemische technologie,Hogeschool Utrecht,B,Utrecht,Nederlands,4 jaar,liters kilo tonnen vaccinproductie reactiekinetiek stroming doorrekent reactortechnologie premastertraject
communication and multimedia design,Hogeschool Utrecht,B,Utrecht,Nederlands,4 jaar,CMD'er communicatieorganisatie designbureau communicatieafdeling profitorganisatie
elektrotechniek,Hogeschool Utrecht,B,Utrecht,Nederlands,4 jaar,bouwer lesperiode Energietechnologie modelleren/simuleren transportbedrijf energieproducent gebouwontwikkelaar procesautomatisering
hbo-ict,Hogeschool Utrecht,B,Utrecht,Nederlands,4 jaar,tegengaan knuffelrobot kleuters ICT-specialist ICT-oplossingen ICT-oplossingen knuffelrobot afvalbak ICT-keuzerichting
technische bedrijfskunde,Hogeschool Utrecht,B,Utrecht,Nederlands,4 jaar,ICT-oplossingen reflecteren concurrenten wetten voorraad metaal kostprijs slijtage trap bloedonderzoek PostNL pakketkluizen eigenaar eruitziet Quest-opdrachten projectmanager duurzaamheidsplan VolkerWessels handicap schakelsemester
werktuigbouwkunde,Hogeschool Utrecht,B,Utrecht,Nederlands,4 jaar,huid afgeeft koelmachine basisstof mens-aangedreven stijfheid
human-centered artificial intelligence,Hogeschool Utrecht,M,Utrecht,Nederlands,1 jaar,ChatGPT studiehulp werkgelegenheid uitlegbaarheid AI-wetgeving onderwijssysteem programmeerervaring bereidheid AI-modellen data-extractie data-preparatie valideren uitlegbaarheid transparantie deployment learning-modellen bedrijfssystemen learning-structuur pipelines ML-model
master of urban and area development (joint degree),Hogeschool Utrecht,M,Utrecht,Nederlands,2 jaar,vernieuwing gebieds-ontwikkeling agendavorming ontsluiting seniorniveau mastermodule onderzoeksprogramma
next level engineering,Hogeschool Utrecht,M,Utrecht,Engels,1 jaar,bachelorstudent methodologieën aanmeldingsprocedure leerteam systeemvisie vereisen curriculum tracks engineeringprojecten benaderingen bootcamp C C systeemverbetering competentie C systeemgrenzen complexiteitsmodellen cyclus C ingrediënten C feedbacksessies
bouwmanagement,Hogeschool Utrecht,AD,Utrecht,Nederlands,2 jaar,BIM-modelleur woningbouwproject BIM-modelleur BIM-modelleur BIM-modelleur materialisering gebouwconstructies Basisvaardigheden materialisering gebouwconstructies woningbouwproject BIM-model Uitvoeringsplanning schema controles bouwplan draagconstructies bouwvoorbereiding BIM-modellen Energiehuishouding warmteverlies woningbouwproject BIM-model Uitvoeringsplanning schema controles BIM-afdeling BIM-modellen ontwerpniveau woningbouwcorporaties rapportages
digitale techniek & media,Hogeschool Utrecht,AD,Utrecht,Nederlands,2 jaar,video's producties TV streaming uitzendingen radiostations broadcasting TV radio methodieken production-omgeving stukjes werksessies belichting
engineering,Hogeschool Utrecht,AD,Utrecht,Nederlands,2 jaar,verbinder leerteam energieopwekking
software development,Hogeschool Utrecht,AD,Amersfoort,Nederlands,2 jaar,basisconcepten datastructuur expertise requirementsanalyses leerteam validaties
river delta development (joint degree),Van Hall Larenstein University of Applied Sciences,M,Leeuwarden,Engels,2 jaar,shaping pressing global sea groundwater bridges between Bring advances developing locations companies possibilities rises farmers places river urban Studying understanding agencies agriculture living possible interventions needed Living testing master's order records are language letter words becoming apply flooding groundwater businesses universities urban After consulting river shaping
bouwkunde,Windesheim,B,"Zwolle, Almere",Nederlands,4 jaar,modeleren renovaties pand bouwwerken praktijkruimte beton mouwen bouwfouten materiaalkeuze bouwfouten materiaalkeuze Comakership kantoorgebouw bouwplan toren metaalbedrijf fietsenstalling station bouwmethodiek entree opvang gezinnen uitkijktorens Oostvaardersplassen vastgoedsector kwaliteitsborging bouwafval labeltransitie woningbouw huursector appartementen transitievisie
civiele techniek,Windesheim,B,Zwolle,Nederlands,4 jaar,begaanbaar spoorwegen omgevingsbelangen asfalt bouworganisaties waterzuiveringen doorrekening overheidsorganisatie bouworganisaties waterzuiveringen doorrekening overheidsorganisatie werknemer uitkomst Geo-Engineering
elektrotechniek,Windesheim,B,Zwolle,Nederlands,4 jaar,Passen elektrotechnicus keuken elektrotechnicus accu finale voorzieningen SMD-soldeerapparatuur gehoorapparaten parkeersensoren warmtepompen balanshandhaving nauwkeuriger audioversterker voorzieningen SMD-soldeerapparatuur gehoorapparaten parkeersensoren warmtepompen balanshandhaving nauwkeuriger sluitstuk eindverslag elektrotechnicus afstudeeropdrachten weerstandsmetingen www.studiekeuze123.nl lesgeven
engineering,Windesheim,B,Almere,Nederlands,4 jaar,zorgrobot ondernemer basisjaar studiekeuzes passen 3D-printers marketingplannen consument productdetaillering computertekenen straatpaaltje werktuigbouwer olienevel
hbo-ict,Windesheim,B,"Zwolle, Almere",Nederlands,4 jaar,ICT-sector ICT-vakgebied praktijkbehoeften weloverwogen studentbegeleider studiebegeleider cloudomgevingen sprekers cloudomgevingen sprekers
industrieel product ontwerpen,Windesheim,B,Zwolle,Nederlands,4 jaar,meubels transportmiddelen beantwoord werkplaatstechnieken rapportage beleving designgeschiedenis projectafsluiting borrel STUIP-leden kantine eerstejaars studievakken klankbord voorstellen productdetaillering handtekenen tablettekenen milieubewust designers duurzaam-energiepakket insectenvoedingsproducten productontwerp-studenten double analysevaardigheden deskundigheid
logistics engineering,Windesheim,B,Zwolle,Nederlands,4 jaar,boodschappen keten miljoen ton transporteur transportbedrijf warehouse Inleiding Professionaliseren Transportmodaliteiten Overslag terminals warehouse bedrijfsbelangen uitwisselingsprogramma inwoners bedrijfsbelangen uitwisselingsprogramma inwoners transportvisie winkelorganisatie filialen producent pakketbezorging muur
ruimtelijke ontwikkeling,Windesheim,B,Zwolle,Nederlands,4 jaar,leefomgevingen concentreer ruimtes mobiliteitsorganisaties oplossingsstrategieën cluster raakvlakken ontwerpprogramma Doorstroomnorm professionalisering professionalisering cycling doorstroming Planologie Geografie Planologie
technische bedrijfskunde,Windesheim,B,Zwolle,Nederlands,4 jaar,leid bladblazers treinen kabels gadgets frustraties opstart clubjes bedrijfsvoering magazijnrobot finale praktijkvraagstuk leermethode MBA
werktuigbouwkunde,Windesheim,B,Zwolle,Nederlands,4 jaar,hefmechanisme lagers versnellingsbak schoonmaakrobot boot bedieningsgemak procesbeheersing evenwicht versnellingsbak schoonmaakrobot boot bedieningsgemak procesbeheersing evenwicht premastertraject productiemachine testinstallatie laserlassysteem gaswinningsinstallatie tilhulpmiddel Polymer
bouwkunde,Windesheim,AD,Almere,Nederlands,2 jaar,bouwregelgeving bouwfouten Bedrijfsvoering Comakership leerbedrijf degree-niveau calculatieproces baten
industriële automatisering en robotica,Windesheim,AD,Zwolle,Nederlands,2 jaar,taakgebied Programmer programmeur Programmer controllers machine-hardware ISA88 C programmeeropdracht interoperabiliteit sockets sub vlakken commissie bachelors
software development,Windesheim,AD,Almere,Nederlands,2 jaar,webdevelopment C Doorstroomnorm pattern pattern afstudeer-Comakership
technische bedrijfskunde,Windesheim,AD,Zwolle,Nederlands,2 jaar,organisatiecultuur productkwaliteit toewerken dienstenmanagement productinformatie Procesmanagement waardepropositie organisatiecultuur sturing
applied science,Zuyd Hogeschool,B,"Heerlen, Geleen",Nederlands,4 jaar,Neem schoolbanken Reactiviteit Professionalisering onderzoeken stagemoment borstprothesen borstkankerpatiënt klimgrepen boulderhal afvalhoop DNA-analyse kankerpatiënt aanpassen zonlicht doorgroei onderwijspartner onderzoeksomgeving gaten loodjes afstudeerverslag bioprinter rapporteren
built environment,Zuyd Hogeschool,B,Heerlen,Nederlands,4 jaar,woonwijken turborotondes A STER-programma aanvragen toelatingsgesprek analyseer loopbaanontwikkeling levensloopbestendigheid ligplaatsenverhuur stadsrand gebouwtechnologie gebiedsvisie gebiedsvisie sollicitatietraining low overheids-)instelling ontwerpvoorstel docentbegeleider kantoorpanden winkelcentra huizen tekenaar bebouwing klimaatveranderingen parken regen tekenaar vastgoedbeheerder woningcorporatie
communication and multimedia design,Zuyd Hogeschool,B,Maastricht,Nederlands,4 jaar,wandeling stellage communicatie-oplossingen lead verzoeken moedertaal standpunt compositie kernboodschap beeldscherm workshop leerlingen communicatievraagstuk basisfuncties programeertalen standpunt compositie formuleringsadviezen copywriting vindbaarheid beeldscherm compositie typografie visuals ontwerpfilosofie kleurgebruik film workshop leerlingen interaction web-technologie web-technologie scripting visualisatie ontwikkelingsplan elevator branding prototypen reporter reporter coacht communicatievraagstuk einddoel fotografie treinbank communicatiespecialist Eerstejaars universum magie tof gadgets shots Bedrijfscommunicatie
engineering,Zuyd Hogeschool,B,Heerlen,Nederlands,4 jaar,A toelatingsgesprek voetbalrobot schietmechanisme checken energieomzettingen adviseer bierbrouwer brouwproces Kunststoftechniek klimgreep mini-fabrieken weerstand
hbo-ict,Zuyd Hogeschool,B,Heerlen,Nederlands,4 jaar,tv bedient filmsuggesties aanpakkers softwaretoepassingen interviewen informatiebeveiligingsplan dataverwerking informatievoorziening werkstuk afstudeercommissie wisselwerking zelfscankassa
mens en techniek,Zuyd Hogeschool,B,Heerlen,Nederlands,4 jaar,longmetingen artsen E toelaten certificaat sport revalidatie geleiding Longen bloedsomloop Gassen wisselstroom Meten Interpretatie kwaliteitscontrole Sport revalidatie afdeling hartfunctie longfunctie neurofysiologie stagebegeleider koffers beurzen revalidatie scholing afstudeervariant hartfunctie longfunctie neurofysiologie menu ziekenhuisafdeling scholing neurotherapie lichaamsfuncties sporters artsen
technische bedrijfskunde,Zuyd Hogeschool,B,Heerlen,Nederlands,4 jaar,flexibeler managers understanding zomervakantie bedrijfsvoering ketenoptimalisatie manager ERP-systemen Managementvaardigheden Sigma helikopterview lesrooster leidinggeven
engineering,Zuyd Hogeschool,AD,Heerlen,Nederlands,2 jaar,poosje checken
ict,Zuyd Hogeschool,AD,Heerlen,Nederlands,2 jaar,ad-opleiding cloud cloudomgevingen softwaretoepassingen interviewen informatievoorziening werkstuk afstudeercommissie ict-bedrijven aandachtsgebieden wisselwerking zelfscankassa
